,Date,Open,High,Low,Close,Adj Close,Volume
367,20-06-2013,22.266291,22.440886,22.000288,22.035904,22.035904,135385563
368,21-06-2013,22.125568,22.163923,21.745243,21.94101,21.94101,159889066
369,24-06-2013,21.715605,21.826191,21.50066,21.663549,21.663549,121128323
370,25-06-2013,21.849602,21.909876,21.532043,21.574135,21.574135,102510801
371,26-06-2013,21.76218,21.868032,21.682978,21.759689,21.759689,73530581
372,27-06-2013,21.887959,22.034658,21.83441,21.84487,21.84487,77348840
373,28-06-2013,21.790823,21.963675,21.77314,21.927061,21.927061,94324230
374,01-07-2013,22.078493,22.218719,22.042379,22.114111,22.114111,69250599
375,02-07-2013,22.171894,22.19182,21.849852,21.975382,21.975382,75943592
376,03-07-2013,21.915356,22.14624,21.880487,22.077995,22.077995,42036977
377,05-07-2013,22.167162,22.301659,22.10066,22.253838,22.253838,68331166
378,08-07-2013,22.396303,22.572144,22.343252,22.542753,22.542753,79075287
379,09-07-2013,22.689953,22.73852,22.365667,22.54649,22.54649,79472771
380,10-07-2013,22.501907,22.693439,22.425444,22.56517,22.56517,68592140
381,11-07-2013,22.739765,22.934286,22.628183,22.92009,22.92009,103755449
382,12-07-2013,22.914112,22.988832,22.795557,22.988832,22.988832,103113050
383,15-07-2013,23.021212,23.113365,22.823452,23.030924,23.030924,78713937
384,16-07-2013,23.091698,23.112617,22.762182,22.9044,22.9044,79617311
385,17-07-2013,22.939018,23.084972,22.821959,22.877998,22.877998,60469809
386,18-07-2013,22.888956,22.914112,22.495432,22.681982,22.681982,145924920
387,19-07-2013,22.082479,22.489454,21.808506,22.331297,22.331297,295475379
388,22-07-2013,22.465794,22.731546,22.341259,22.68248,22.68248,116563276
389,23-07-2013,22.68248,22.739765,22.40527,22.510626,22.510626,82134711
390,24-07-2013,22.596802,22.672518,22.433414,22.488209,22.488209,83451629
391,25-07-2013,22.263302,22.337523,22.069279,22.109629,22.109629,120493954
392,26-07-2013,22.091944,22.166664,21.967661,22.051098,22.051098,71374530
393,29-07-2013,22.039888,22.286963,21.940014,21.974384,21.974384,75959652
394,30-07-2013,22.053837,22.306639,21.939514,22.189827,22.189827,70487217
395,31-07-2013,22.241385,22.329056,22.07177,22.110872,22.110872,87265872
396,01-08-2013,22.291447,22.529305,22.291447,22.521086,22.521086,85856610
397,02-08-2013,22.501657,22.590326,22.436403,22.579617,22.579617,68812965
398,05-08-2013,22.550226,22.553465,22.396053,22.540512,22.540512,52584363
399,06-08-2013,22.532791,22.657824,22.309628,22.330549,22.330549,60469809
400,07-08-2013,22.292442,22.377375,22.144247,22.183102,22.183102,55374783
401,08-08-2013,22.30365,22.312368,22.049603,22.233166,22.233166,59743096
402,09-08-2013,22.180861,22.304398,22.166912,22.177126,22.177126,53146462
403,12-08-2013,22.089703,22.092194,21.958942,22.055082,22.055082,55286453
404,13-08-2013,22.087959,22.129553,21.8232,21.94898,21.94898,57004870
405,14-08-2013,21.877249,21.923574,21.598045,21.664047,21.664047,83600184
406,15-08-2013,21.530298,21.542253,21.3699,21.411245,21.411245,75048249
407,16-08-2013,21.451593,21.480486,21.333536,21.342752,21.342752,67255147
408,19-08-2013,21.362677,21.718594,21.356201,21.560436,21.560436,72707508
409,20-08-2013,21.627684,21.721333,21.507883,21.554708,21.554708,49504863
410,21-08-2013,21.684969,21.840885,21.581608,21.652094,21.652094,70555472
411,22-08-2013,21.736029,21.787086,21.675007,21.761185,21.761185,34926424
412,23-08-2013,21.863798,21.868032,21.662554,21.674009,21.674009,43245489
413,26-08-2013,21.668779,21.790823,21.570398,21.578867,21.578867,42257801
414,27-08-2013,21.41025,21.512615,21.118343,21.174383,21.174383,69623993
415,28-08-2013,21.176874,21.305391,21.115105,21.134533,21.134533,53395392
416,29-08-2013,21.147484,21.429178,21.135529,21.305889,21.305889,59361671
417,30-08-2013,21.31411,21.370897,21.060062,21.093437,21.093437,74743109
418,03-09-2013,21.27924,21.573887,21.269028,21.429178,21.429178,82210996
419,04-09-2013,21.428431,21.755953,21.299416,21.709377,21.709377,81954037
420,05-09-2013,21.755953,21.914858,21.708879,21.906887,21.906887,51845604
421,06-09-2013,21.978619,22.011993,21.76193,21.907387,21.907387,62698130
422,09-09-2013,22.010748,22.160686,21.978121,22.118345,22.118345,49569103
423,10-09-2013,22.167412,22.216726,22.017473,22.133787,22.133787,51697050
424,11-09-2013,22.130548,22.340511,22.069279,22.321085,22.321085,64665477
425,12-09-2013,22.351221,22.363674,22.167162,22.243128,22.243128,43984248
426,13-09-2013,22.278994,22.308384,22.038395,22.143749,22.143749,53214717
427,16-09-2013,22.321335,22.341259,22.039143,22.111122,22.111122,53660381
428,17-09-2013,22.102406,22.126814,21.942753,22.070026,22.070026,50564822
429,18-09-2013,22.076004,22.514858,21.99431,22.498669,22.498669,77678069
430,19-09-2013,22.56517,22.56517,22.301409,22.375879,22.375879,64155573
431,20-09-2013,22.375879,22.518845,22.306889,22.493439,22.493439,174463490
432,23-09-2013,22.320089,22.455582,22.047361,22.079741,22.079741,71362485
433,24-09-2013,22.079741,22.169403,21.952717,22.088207,22.088207,59694916
434,25-09-2013,22.080984,22.080984,21.808256,21.848854,21.848854,66207234
435,26-09-2013,21.875505,21.98634,21.793312,21.872267,21.872267,50584897
436,27-09-2013,21.78883,21.856077,21.701408,21.827934,21.827934,50540732
437,30-09-2013,21.645866,21.938768,21.626688,21.815977,21.815977,69154239
438,01-10-2013,21.924072,22.108879,21.919092,22.092194,22.092194,67644602
439,02-10-2013,21.985842,22.150972,21.86355,22.116852,22.116852,60036190
440,03-10-2013,22.1171,22.26903,21.721085,21.820461,21.820461,84997401
441,04-10-2013,21.793312,21.855829,21.668779,21.72731,21.72731,54523605
442,07-10-2013,21.605268,21.768158,21.522079,21.562677,21.562677,51937949
443,08-10-2013,21.552217,21.568655,21.211245,21.262054,21.262054,78039419
444,09-10-2013,21.327061,21.485716,20.995804,21.316601,21.316601,106449509
445,10-10-2013,21.515354,21.639639,21.424944,21.624945,21.624945,90550137
446,11-10-2013,21.569901,21.755455,21.55172,21.718344,21.718344,56567236
447,14-10-2013,21.585592,21.824448,21.553961,21.820959,21.820959,49930453
448,15-10-2013,21.812243,22.058071,21.768408,21.967909,21.967909,63914673
449,16-10-2013,22.064049,22.374386,22.017721,22.366913,22.366913,80604999
450,17-10-2013,22.241385,22.33877,22.060562,22.136776,22.136776,170902191
451,18-10-2013,24.32333,25.2917,24.259071,25.190828,25.190828,464390148
452,21-10-2013,25.192074,25.379869,24.895435,24.988836,24.988836,145675990
453,22-10-2013,25.031178,25.230431,24.801786,25.08099,25.08099,88675135
454,23-10-2013,24.931549,25.77215,24.922335,25.688961,25.688961,106927293
455,24-10-2013,25.700418,25.917107,25.524328,25.543009,25.543009,83997668
456,25-10-2013,25.624453,25.624453,25.174141,25.285225,25.285225,81524432
457,28-10-2013,25.285225,25.490206,25.230181,25.280243,25.280243,46521724
458,29-10-2013,25.38236,25.826694,25.242884,25.809261,25.809261,64440637
459,30-10-2013,25.8389,25.840893,25.554216,25.664305,25.664305,53162522
460,31-10-2013,25.627193,25.940767,25.503656,25.668289,25.668289,65845885
461,01-11-2013,25.698425,25.803284,25.531801,25.580118,25.580118,51524405
462,04-11-2013,25.691202,25.712872,25.455338,25.556955,25.556955,45722740
463,05-11-2013,25.413494,25.694939,25.340519,25.442635,25.442635,47433127
464,06-11-2013,25.544254,25.579123,25.289459,25.47327,25.47327,36652871
465,07-11-2013,25.469784,25.502661,25.096931,25.104652,25.104652,67435822
466,08-11-2013,25.124577,25.367416,25.118349,25.305897,25.305897,51825529
467,11-11-2013,25.143505,25.303408,25.105898,25.170404,25.170404,44670812
468,12-11-2013,25.098425,25.344004,25.031178,25.200045,25.200045,48906630
469,13-11-2013,25.074764,25.724827,25.068537,25.715363,25.715363,63412799
470,14-11-2013,25.751476,25.896683,25.66256,25.784105,25.784105,46842923
471,15-11-2013,25.775139,25.853096,25.661564,25.742512,25.742512,51243355
472,18-11-2013,25.797056,26.120594,25.634914,25.692448,25.692448,70651832
473,19-11-2013,25.696684,25.77215,25.480742,25.53429,25.53429,45433661
474,20-11-2013,25.652597,25.73753,25.413742,25.462311,25.462311,38692487
475,21-11-2013,25.579123,25.860817,25.554216,25.755213,25.755213,43835693
476,22-11-2013,25.739023,25.807516,25.634417,25.700916,25.700916,50356042
477,25-11-2013,25.832174,26.231428,25.778873,26.050606,26.050606,64761837
478,26-11-2013,26.117107,26.438402,25.976135,26.361441,26.361441,91794785
479,27-11-2013,26.451603,26.600296,26.401043,26.478502,26.478502,45112461
480,29-11-2013,26.454842,26.565924,26.387344,26.390831,26.390831,47890836
481,02-12-2013,26.488464,26.5592,26.170904,26.263557,26.263557,55133884
482,03-12-2013,26.175636,26.486721,26.127567,26.233171,26.233171,67295297
483,04-12-2013,26.186098,26.500172,26.151976,26.355713,26.355713,47842656
484,05-12-2013,26.331305,26.392574,26.179125,26.334791,26.334791,45517975
485,06-12-2013,26.644878,26.650108,26.403034,26.646872,26.646872,57366220
486,09-12-2013,26.674767,26.956711,26.600794,26.852848,26.852848,59526286
487,10-12-2013,26.803286,27.205776,26.790831,27.01524,27.01524,74433955
488,11-12-2013,27.083485,27.181118,26.778875,26.831678,26.831678,68728650
489,12-12-2013,26.888466,26.972401,26.625202,26.649113,26.649113,64099363
490,13-12-2013,26.784605,26.806772,26.34849,26.420719,26.420719,86820208
491,16-12-2013,26.500669,26.76692,26.451105,26.724331,26.724331,64320188
492,17-12-2013,26.720346,26.918104,26.60976,26.646622,26.646622,61658247
493,18-12-2013,26.696186,27.022463,26.377132,27.017483,27.017483,88743390
494,19-12-2013,26.918352,27.197805,26.876261,27.054094,27.054094,66877738
495,20-12-2013,27.1059,27.426449,27.098429,27.41275,27.41275,130953011
496,23-12-2013,27.592575,27.790833,27.52483,27.773397,27.773397,69122119
497,24-12-2013,27.770161,27.776884,27.599052,27.692204,27.692204,29478078
498,26-12-2013,27.74625,27.870535,27.613747,27.832178,27.832178,53712576
499,27-12-2013,27.895441,27.902414,27.719601,27.855591,27.855591,63023345
500,30-12-2013,27.90391,27.907894,27.621965,27.632925,27.632925,49629328
501,31-12-2013,27.702166,27.920347,27.553225,27.913124,27.913124,54519590
502,02-01-2014,27.782366,27.839401,27.603037,27.724083,27.724083,73129082
503,03-01-2014,27.770908,27.818977,27.520098,27.521841,27.521841,66917888
504,06-01-2014,27.721344,27.867046,27.557707,27.828691,27.828691,71037271
505,07-01-2014,28.019974,28.385853,27.924334,28.365179,28.365179,102486711
506,08-01-2014,28.543015,28.575891,28.22645,28.42421,28.42421,90036218
507,09-01-2014,28.479254,28.49868,28.033922,28.150484,28.150484,83692529
508,10-01-2014,28.370661,28.370661,27.951481,28.148991,28.148991,86061375
509,13-01-2014,28.056587,28.56568,27.824955,27.969664,27.969664,97118665
510,14-01-2014,28.342516,28.667547,28.096935,28.627695,28.627695,99676216
511,15-01-2014,28.717112,28.767174,28.48797,28.608269,28.608269,78300393
512,16-01-2014,28.620224,28.840151,28.592827,28.79756,28.79756,67608467
513,17-01-2014,28.813251,28.907398,28.498182,28.655842,28.655842,108457005
514,21-01-2014,28.914869,28.991333,28.675018,28.983862,28.983862,79492846
515,22-01-2014,29.056339,29.088221,28.863314,29.016739,29.016739,63091600
516,23-01-2014,28.891706,28.953724,28.751482,28.894197,28.894197,78256228
517,24-01-2014,28.667795,28.731058,27.970161,27.990833,27.990833,156283602
518,27-01-2014,28.047373,28.057335,26.955713,27.427942,27.427942,174796734
519,28-01-2014,27.654345,28.038654,27.64488,27.970409,27.970409,88739375
520,29-01-2014,27.873524,27.939028,27.382862,27.569662,27.569662,95552818
521,30-01-2014,28.518106,28.704659,28.076014,28.278753,28.278753,204419353
522,31-01-2014,29.174397,29.552729,28.670786,29.414,29.414,223486554
523,03-02-2014,29.369913,29.432678,28.194571,28.229937,28.229937,183449044
524,04-02-2014,28.343512,28.767174,28.319103,28.347746,28.347746,112897588
525,05-02-2014,28.477758,28.661818,28.095192,28.473274,28.473274,96139007
526,06-02-2014,28.670786,28.895693,28.581619,28.890711,28.890711,78155853
527,07-02-2014,29.081743,29.337536,28.905655,29.326078,29.326078,105843245
528,10-02-2014,29.185604,29.449615,29.116365,29.213751,29.213751,78099643
529,11-02-2014,29.394073,29.685482,29.195818,29.643389,29.643389,82339476
530,12-02-2014,29.613998,29.638906,29.424212,29.556465,29.556465,69238554
531,13-02-2014,29.40852,29.885483,29.381371,29.885483,29.885483,73731331
532,14-02-2014,29.778631,29.997313,29.708645,29.95771,29.95771,87795852
533,18-02-2014,29.923092,30.208521,29.887974,30.158957,30.158957,84672187
534,19-02-2014,30.019978,30.117613,29.825706,29.946255,29.946255,84459392
535,20-02-2014,29.966179,30.05958,29.893452,29.990339,29.990339,68287001
536,21-02-2014,30.082493,30.133801,29.958708,29.982368,29.982368,74771214
537,24-02-2014,30.021473,30.390091,30.014996,30.199554,30.199554,67223027
538,25-02-2014,30.284985,30.498184,30.147499,30.386105,30.386105,57763704
539,26-02-2014,30.485731,30.607277,30.230688,30.390341,30.390341,79585191
540,27-02-2014,30.346006,30.491461,30.311634,30.366428,30.366428,50588912
541,28-02-2014,30.394573,30.490463,30.042892,30.277761,30.277761,92890878
542,03-03-2014,30.056091,30.083241,29.692205,29.954971,29.954971,84507572
543,04-03-2014,30.261572,30.28648,30.124586,30.259331,30.259331,58928052
544,05-03-2014,30.262817,30.462818,30.172157,30.342768,30.342768,49597208
545,06-03-2014,30.442892,30.539282,30.351236,30.376392,30.376392,50914126
546,07-03-2014,30.555471,30.560204,30.172905,30.256342,30.256342,60831159
547,10-03-2014,30.278757,30.327326,29.989841,30.176142,30.176142,48766105
548,11-03-2014,30.230936,30.244637,29.804285,29.887724,29.887724,68776830
549,12-03-2014,29.798309,30.08349,29.4942,30.069792,30.069792,78866507
550,13-03-2014,30.085979,30.149492,29.508394,29.615494,29.615494,94175675
551,14-03-2014,29.439404,29.660576,29.203787,29.210512,29.210512,92099924
552,17-03-2014,29.371161,29.814997,29.342766,29.69121,29.69121,86808163
553,18-03-2014,29.75522,30.175146,29.71512,30.168421,30.168421,72872123
554,19-03-2014,30.181871,30.186604,29.748743,29.869293,29.869293,64757822
555,20-03-2014,29.886726,30.127325,29.772406,29.817238,29.817238,67640587
556,21-03-2014,30.045134,30.127825,29.450861,29.465555,29.465555,128821050
557,24-03-2014,29.4942,29.511883,28.541767,28.840151,28.840151,121939352
558,25-03-2014,29.041147,29.136787,28.567921,28.859825,28.859825,96769361
559,26-03-2014,28.941769,29.179876,28.181868,28.193575,28.193575,103586819
560,27-03-2014,28.322241,28.322241,27.570307,27.846546,27.846546,262719
561,28-03-2014,27.983171,28.243956,27.857019,27.922838,27.922838,824257
562,31-03-2014,28.266893,28.272379,27.770258,27.772251,27.772251,216593
563,01-04-2014,27.859013,28.344681,27.859013,28.280355,28.280355,158434
564,02-04-2014,29.917362,30.158699,28.032537,28.272379,28.272379,2942055
565,03-04-2014,28.414488,29.283602,28.129271,28.409002,28.409002,101983228
566,04-04-2014,28.653831,28.809404,27.075665,27.082645,27.082645,127386783
567,07-04-2014,26.962973,27.348913,26.285334,26.833828,26.833828,88033033
568,08-04-2014,27.055719,27.674021,27.006353,27.669035,27.669035,63024560
569,09-04-2014,27.904388,28.191101,27.571802,28.12977,28.12977,66616395
570,10-04-2014,28.172651,28.172651,26.921087,26.973444,26.973444,80737057
571,11-04-2014,26.554594,26.926073,26.254417,26.457361,26.457361,78496923
572,14-04-2014,26.838814,27.130512,26.405504,26.553099,26.553099,51501009
573,15-04-2014,26.767509,26.848787,25.852022,26.748562,26.748562,77101101
574,16-04-2014,27.075665,27.773746,26.926073,27.750811,27.750811,97865955
575,17-04-2014,27.365368,27.399775,26.484785,26.731607,26.731607,136190888
576,21-04-2014,26.731607,26.761526,26.208046,26.358631,26.358631,51334553
577,22-04-2014,26.359631,26.787954,26.303284,26.667286,26.667286,47307527
578,23-04-2014,26.616425,26.620415,26.240458,26.274862,26.274862,41046384
579,24-04-2014,26.430935,26.509718,26.034521,26.186106,26.186106,37663121
580,25-04-2014,26.053968,26.16317,25.700439,25.738335,25.738335,42007014
581,28-04-2014,25.788198,25.859003,25.071167,25.786703,25.786703,66710653
582,29-04-2014,25.774237,26.400517,25.745316,26.312757,26.312757,53981801
583,30-04-2014,26.307772,26.327717,26.054466,26.2609,26.2609,35023895
584,01-05-2014,26.283339,26.573542,26.12228,26.494759,26.494759,38110345
585,02-05-2014,26.614929,26.626896,26.208544,26.324226,26.324226,33770463
586,05-05-2014,26.169153,26.372595,25.994633,26.318243,26.318243,20482080
587,06-05-2014,26.189596,26.268379,25.682489,25.686478,25.686478,33780490
588,07-05-2014,25.718889,25.763268,25.0961,25.428186,25.428186,64486563
589,08-05-2014,25.353392,25.790691,25.253166,25.480045,25.480045,40426688
590,09-05-2014,25.467579,25.923826,25.140976,25.865486,25.865486,48789585
591,12-05-2014,26.103832,26.436916,25.879448,26.423454,26.423454,38250730
592,13-05-2014,26.471823,26.730112,26.403011,26.58152,26.58152,33068541
593,14-05-2014,26.577032,26.577032,26.192589,26.260403,26.260403,23835261
594,15-05-2014,26.213032,26.22151,25.800165,25.927814,25.927814,34087331
595,16-05-2014,25.998121,26.018566,25.701437,25.960226,25.960226,29705333
596,19-05-2014,25.913855,26.416473,25.808292,26.3706,26.3706,25555972
597,20-05-2014,26.414478,26.738091,26.24295,26.415976,26.415976,35695734
598,21-05-2014,26.572046,26.885336,26.522682,26.87322,26.87322,23925508
599,22-05-2014,26.98242,27.305035,26.964968,27.178383,27.178383,32316482
600,23-05-2014,27.28808,27.606207,27.110567,27.559336,27.559336,38643806
601,27-05-2014,27.723885,28.222515,27.641609,28.220022,28.220022,42083223
602,28-05-2014,28.151211,28.314262,27.9732,28.007107,28.007107,33040464
603,29-05-2014,28.090378,28.122789,27.859013,27.927326,27.927326,27082150
604,30-05-2014,27.963226,27.990652,27.719397,27.917852,27.917852,35422988
605,02-06-2014,27.958241,27.968212,27.21179,27.620667,27.620667,28700582
606,03-06-2014,27.47407,27.541386,27.053225,27.172398,27.172398,37332215
607,04-06-2014,27.00087,27.355396,26.863747,27.158438,27.158438,36329469
608,05-06-2014,27.245197,27.671528,27.147964,27.619171,27.619171,33782496
609,06-06-2014,27.826603,27.826603,27.371351,27.740339,27.740339,34735104
610,09-06-2014,27.781227,28.06794,27.72588,28.029045,28.029045,29350361
611,10-06-2014,27.948767,28.102844,27.818624,27.950762,27.950762,27034019
612,11-06-2014,27.82361,27.917353,27.675018,27.865496,27.865496,22002242
613,12-06-2014,27.788706,27.823112,27.347916,27.492022,27.492022,29169867
614,13-06-2014,27.537395,27.539391,27.203314,27.512465,27.512465,24410836
615,16-06-2014,27.387808,27.405758,27.001865,27.139488,27.139488,34051232
616,17-06-2014,27.135498,27.191345,26.892666,27.076162,27.076162,28891103
617,18-06-2014,27.168409,27.602219,27.125526,27.592745,27.592745,34835379
618,19-06-2014,27.636126,27.674021,27.350409,27.669035,27.669035,49136535
619,20-06-2014,27.766268,27.802668,27.444252,27.741835,27.741835,90166875
620,23-06-2014,27.681499,28.172651,27.636623,28.170158,28.170158,30736155
621,24-06-2014,28.182125,28.553905,27.973698,28.153704,28.153704,44142862
622,25-06-2014,28.185616,28.918604,28.183622,28.853283,28.853283,39387843
623,26-06-2014,28.970463,29.042763,28.514214,28.721146,28.721146,34839390
624,27-06-2014,28.779985,28.914116,28.611446,28.782976,28.782976,44738493
625,30-06-2014,28.853783,28.899157,28.658817,28.685246,28.685246,26275943
626,01-07-2014,28.836828,29.139996,28.753557,29.053734,29.053734,28959290
627,02-07-2014,29.087641,29.191854,28.940044,29.037029,29.037029,21127848
628,03-07-2014,29.087641,29.170412,28.966473,29.15645,29.15645,14283107
629,07-07-2014,29.108084,29.241219,28.900154,29.032789,29.032789,21292298
630,08-07-2014,28.803919,28.897062,28.229246,28.476318,28.476318,38190565
631,09-07-2014,28.500751,28.757048,28.390854,28.725136,28.725136,22335153
632,10-07-2014,28.218027,28.750565,28.173151,28.476816,28.476816,27134293
633,11-07-2014,28.517206,28.962982,28.492773,28.879711,28.879711,32434806
634,14-07-2014,29.050243,29.180386,28.822369,29.163431,29.163431,37081529
635,15-07-2014,29.206814,29.210054,28.749069,29.158943,29.158943,32460877
636,16-07-2014,29.319504,29.339449,29.030296,29.053234,29.053234,27942506
637,17-07-2014,28.897163,28.969963,28.352657,28.607958,28.607958,60331186
638,18-07-2014,29.568819,29.758299,29.020325,29.672535,29.672535,80283816
639,21-07-2014,29.506491,29.638626,29.181532,29.392801,29.392801,41242922
640,22-07-2014,29.455132,29.900408,29.449146,29.655581,29.655581,33983045
641,23-07-2014,29.580288,29.810656,29.543886,29.717411,29.717411,24663528
642,24-07-2014,29.740847,29.892929,29.507486,29.586271,29.586271,20702684
643,25-07-2014,29.439175,29.511974,29.271135,29.370363,29.370363,18649061
644,28-07-2014,29.322994,29.543886,29.157598,29.449146,29.449146,19736037
645,29-07-2014,29.356901,29.40427,29.095867,29.200331,29.200331,26997920
646,30-07-2014,29.247202,29.394299,29.12005,29.290583,29.290583,20329662
647,31-07-2014,28.950516,29.102598,28.421967,28.501747,28.501747,42055146
648,01-08-2014,28.441914,28.719152,28.065447,28.226006,28.226006,39105069
649,04-08-2014,28.3741,28.688734,28.127775,28.579037,28.579037,28546159
650,05-08-2014,28.424461,28.520697,28.053478,28.176142,28.176142,31024946
651,06-08-2014,28.012093,28.456873,27.923336,28.241163,28.241163,26687069
652,07-08-2014,28.322241,28.416483,27.978186,28.090876,28.090876,22218835
653,08-08-2014,28.100849,28.434433,27.940788,28.360636,28.360636,29895854
654,11-08-2014,28.421469,28.4464,28.222515,28.316257,28.316257,24294518
655,12-08-2014,28.148718,28.217529,27.967216,28.059464,28.059464,30840441
656,13-08-2014,28.287836,28.671284,28.210049,28.660313,28.660313,28784812
657,14-08-2014,28.730122,28.815886,28.465847,28.653831,28.653831,19709966
658,15-08-2014,28.81389,28.889683,28.447895,28.595491,28.595491,30383189
659,18-08-2014,28.726631,29.145481,28.721146,29.028303,29.028303,25682318
660,19-08-2014,29.169914,29.286594,29.12005,29.262659,29.262659,19573592
661,20-08-2014,29.213795,29.254681,29.048746,29.144484,29.144484,20734771
662,21-08-2014,29.111076,29.144981,28.977442,29.088636,29.088636,18296094
663,22-08-2014,29.099607,29.181683,28.952511,29.048248,29.048248,15781209
664,25-08-2014,29.155952,29.169914,28.870735,28.930571,28.930571,27228551
665,26-08-2014,28.983425,29.010351,28.750067,28.81389,28.81389,32793789
666,27-08-2014,28.784472,28.845304,28.427103,28.47183,28.47183,34067276
667,28-08-2014,28.400028,28.584023,28.277365,28.382076,28.382076,25858801
668,29-08-2014,28.488285,28.523687,28.27582,28.501747,28.501747,21675347
669,02-09-2014,28.514214,28.812395,28.481304,28.787464,28.787464,31568434
670,03-09-2014,28.920597,29.069689,28.671284,28.817881,28.817881,24302540
671,04-09-2014,28.920597,29.219776,28.881704,29.019327,29.019327,29163850
672,05-09-2014,29.119055,29.247202,29.017832,29.223766,29.223766,32647388
673,08-09-2014,29.249695,29.507486,29.234735,29.405268,29.405268,28620362
674,09-09-2014,29.36438,29.369366,28.920597,28.970961,28.970961,25744488
675,10-09-2014,28.995394,29.095119,28.768017,29.075174,29.075174,19547521
676,11-09-2014,28.938549,29.010851,28.73411,28.987913,28.987913,24420864
677,12-09-2014,28.970463,29.002375,28.644358,28.702198,28.702198,32033708
678,15-09-2014,28.568565,28.668791,28.332712,28.576544,28.576544,31951483
679,16-09-2014,28.559589,28.995394,28.554604,28.918104,28.918104,29607064
680,17-09-2014,28.921097,29.295568,28.859516,29.158445,29.158445,33856699
681,18-09-2014,29.26964,29.396292,29.169914,29.38283,29.38283,28891103
682,19-09-2014,29.494024,29.742342,29.394299,29.722397,29.722397,74732617
683,22-09-2014,29.609707,29.616138,29.093124,29.28809,29.28809,33790518
684,23-09-2014,29.262161,29.262161,28.970463,28.976944,28.976944,29428575
685,24-09-2014,28.993399,29.40078,28.946527,29.319004,29.319004,34562632
686,25-09-2014,29.297066,29.318506,28.630396,28.674274,28.674274,38519466
687,26-09-2014,28.724138,28.883202,28.654329,28.775995,28.775995,28873054
688,29-09-2014,28.509228,28.830345,28.480307,28.739098,28.739098,25648224
689,30-09-2014,28.767519,28.913118,28.564077,28.78896,28.78896,32434806
690,01-10-2014,28.721645,28.799931,28.272877,28.335705,28.335705,28909153
691,02-10-2014,28.287836,28.517206,28.088882,28.425957,28.425957,23568530
692,03-10-2014,28.574051,28.782228,28.546625,28.685246,28.685246,22834521
693,06-10-2014,28.860764,28.970463,28.64336,28.788462,28.788462,24292512
694,07-10-2014,28.641365,28.684746,28.109823,28.109823,28.109823,38226664
695,08-10-2014,28.201075,28.615437,27.79818,28.546625,28.546625,39817018
696,09-10-2014,28.480806,28.496264,27.876465,27.967216,27.967216,50496258
697,10-10-2014,27.809649,28.179134,27.128019,27.14996,27.14996,61638766
698,13-10-2014,27.174891,27.399775,26.58202,26.587503,26.587503,51633371
699,14-10-2014,26.871225,27.28459,26.585508,26.823357,26.823357,44451708
700,15-10-2014,26.477804,26.56706,25.844046,26.42894,26.42894,74387672
701,16-10-2014,25.878948,26.399021,25.679497,26.153694,26.153694,74171079
702,17-10-2014,26.290319,26.476309,25.356882,25.488522,25.488522,110787334
703,20-10-2014,25.402758,26.016573,25.335442,25.970697,25.970697,52150788
704,21-10-2014,26.187601,26.267384,25.884434,26.254917,26.254917,46725935
705,22-10-2014,26.421959,26.916101,26.367607,26.562572,26.562572,58385859
706,23-10-2014,26.892168,27.286085,26.719143,27.124531,27.124531,46976621
707,24-10-2014,27.143478,27.169407,26.71615,26.915106,26.915106,39462046
708,27-10-2014,26.777981,27.145971,26.777981,26.96447,26.96447,23706909
709,28-10-2014,27.075665,27.373844,27.006853,27.369856,27.369856,25419598
710,29-10-2014,27.424706,27.633633,27.274118,27.391296,27.391296,35410955
711,30-10-2014,27.372349,27.564322,27.101093,27.440163,27.440163,29113713
712,31-10-2014,27.890924,27.901896,27.661554,27.877462,27.877462,40701440
713,03-11-2014,27.698954,27.818624,27.585764,27.684992,27.684992,27645693
714,04-11-2014,27.574295,27.698954,27.389801,27.629642,27.629642,24884132
715,05-11-2014,27.763775,27.763775,27.128019,27.221264,27.221264,40645286
716,06-11-2014,27.200321,27.269382,26.974442,27.027796,27.027796,26665008
717,07-11-2014,27.235723,27.235723,26.859756,26.976437,26.976437,32675465
718,10-11-2014,26.998875,27.404263,26.976934,27.299549,27.299549,22692131
719,11-11-2014,27.349413,27.521441,27.240211,27.439165,27.439165,19310873
720,12-11-2014,27.444153,27.447641,27.183867,27.290573,27.290573,22593862
721,13-11-2014,27.414734,27.414734,27.099598,27.194338,27.194338,26787343
722,14-11-2014,27.259159,27.259159,27.033279,27.145472,27.145472,25790614
723,17-11-2014,27.104584,27.115055,26.629938,26.752052,26.752052,34520517
724,18-11-2014,26.801416,27.022808,26.635372,26.678255,26.678255,39253475
725,19-11-2014,26.67676,26.838314,26.431433,26.775988,26.775988,27844237
726,20-11-2014,26.489773,26.682243,26.481297,26.668282,26.668282,31267610
727,21-11-2014,27.006353,27.032782,26.754545,26.801416,26.801416,44485801
728,24-11-2014,26.808895,27.060705,26.707674,26.889673,26.889673,34127440
729,25-11-2014,26.876211,27.124531,26.856365,26.979927,26.979927,35798014
730,26-11-2014,26.969954,27.003363,26.77858,26.944525,26.944525,30459397
731,28-11-2014,26.956989,27.025801,26.75654,27.017324,27.017324,22966883
732,01-12-2014,26.871225,26.996382,26.520189,26.616922,26.616922,42307838
733,02-12-2014,26.602463,26.701691,26.417471,26.614429,26.614429,30533600
