,Date,Open,High,Low,Close,Adj Close,Volume,nasdaq,snp,djia,ftse100,nikkei225,sensex,russell2000,hangseng,sse,oil,gold,vix,usdx,amzn,aapl,msft
1139,2016-07-14,36.078999,36.1105,35.901501,36.047501,36.047501,19004000,5034.060059,2163.75,18506.41,6654.47,16385.890625,27942.11,1202.17,21561.060547,3054.018066,45.68,"1,331.30",12.82,96.080002,37.060001,24.6975,53.740002
1140,2016-07-15,36.286499,36.286999,35.952751,35.9925,35.9925,25586000,5029.589844,2161.74,18516.55,6669.24,16497.849609,27836.5,1205.31,21659.25,3054.295898,45.95,"1,326.50",12.67,96.580002,36.771999,24.695,53.700001
1141,2016-07-18,36.135502,36.806499,36.059502,36.688999,36.688999,25910000,5055.779785,2166.89,18533.05,6695.42,,27746.66,1207.91,21803.179688,3043.563965,45.24,"1,328.40",12.44,96.559998,36.803501,24.9575,53.959999
1142,2016-07-19,36.494499,36.849499,36.450001,36.848,36.848,24550000,5036.370117,2163.78,18559.01,6697.37,16723.310547,27787.62,1200.44,21673.199219,3036.5979,44.65,"1,331.50",11.97,97.050003,36.997501,24.967501,53.09
1143,2016-07-20,36.866501,37.106499,36.855,37.059502,37.059502,25794000,5089.930176,2173.02,18595.03,6728.99,16681.890625,27915.89,1209.74,21882.480469,3027.899902,44.94,"1,318.80",11.77,97.199997,37.285999,24.99,55.91
1144,2016-07-21,37.018002,37.084499,36.79155,36.931499,36.931499,20526000,5073.899902,2165.17,18517.23,6699.89,16810.220703,27710.52,1203.86,22000.490234,3039.009033,44.75,"1,330.50",12.74,97.0,37.2215,24.8575,55.799999
1145,2016-07-22,37.092999,37.161999,36.827999,37.137001,37.137001,25196000,5100.160156,2175.03,18570.85,6730.48,16627.25,27803.24,1212.89,21964.269531,3012.815918,44.19,"1,323.10",12.02,97.470001,37.243,24.665001,56.57
1146,2016-07-25,37.033501,37.130501,36.875,36.988499,36.988499,20648000,5097.629883,2168.48,18493.06,6710.13,16620.289063,28095.34,1209.82,21993.439453,3015.827881,43.13,"1,319.30",12.87,97.290001,36.980499,24.334999,56.73
1147,2016-07-26,36.952,37.084499,36.713501,36.921001,36.921001,23734000,5110.049805,2169.18,18473.75,6724.03,16383.040039,27976.52,1216.86,22129.730469,3050.166016,42.92,"1,320.70",13.05,97.160004,36.779499,24.1675,56.759998
1148,2016-07-27,36.914001,37.223,36.849998,37.088501,37.088501,30250000,5139.810059,2166.58,18472.17,6750.43,16664.820313,28024.33,1218.93,22218.990234,2991.999023,41.92,"1,326.60",12.83,97.050003,36.8335,25.737499,56.189999
1149,2016-07-28,37.352001,37.432499,36.965,37.295502,37.295502,70604000,5154.97998,2170.06,18456.35,6721.06,16476.839844,28208.62,1217.33,22174.339844,2994.322998,41.14,"1,332.30",12.72,96.739998,37.630501,26.084999,56.209999
1150,2016-07-29,38.635502,38.927502,38.338501,38.439499,38.439499,76830000,5162.129883,2173.6,18432.24,6724.43,16569.269531,28051.86,1219.94,21891.369141,2979.339111,41.6,"1,349.00",11.87,95.529999,37.940498,26.0525,56.68
1151,2016-08-01,38.054501,39.0215,38.054501,38.644001,38.644001,54010000,5184.200195,1922.03,18404.51,6693.95,16635.769531,24934.33,1219.13,22129.140625,2953.38501,40.06,"1,351.40",12.44,95.709999,38.387001,26.512501,56.580002
1152,2016-08-02,38.434502,38.792,38.392502,38.553501,38.553501,35690000,5137.72998,1853.44,18313.77,6645.4,16391.449219,24287.42,1202.35,,2971.279053,39.51,"1,364.40",13.37,95.059998,38.028999,26.120001,56.580002
1153,2016-08-03,38.359001,38.6605,38.341,38.659,38.659,25748000,5159.740234,1979.26,18355.0,6634.4,16083.110352,24659.23,1212.72,21739.119141,2978.460938,40.83,"1,356.10",12.86,95.559998,37.731998,26.4475,56.970001
1154,2016-08-04,38.611,38.703499,38.439751,38.580502,38.580502,22806000,5166.25,2047.6,18352.05,6740.16,16254.889648,24673.84,1213.76,21832.230469,2982.426025,41.93,"1,358.80",12.42,95.760002,38.038502,26.467501,57.389999
1155,2016-08-05,38.688999,39.152,38.617001,39.111,39.111,36024000,5221.120117,,18543.53,6793.47,16254.450195,,1231.3,22146.089844,2976.696045,41.8,"1,336.40",11.39,96.190002,38.299,26.870001,57.959999
1156,2016-08-08,39.099998,39.1315,38.904549,39.088001,39.088001,22158000,5213.140137,2180.89,18529.29,6809.13,16650.570313,28182.57,1230.42,22494.759766,3004.2771,43.02,"1,333.40",11.5,96.400002,38.327999,27.092501,58.060001
1157,2016-08-09,39.055,39.446999,39.0285,39.213001,39.213001,26378000,5225.47998,2181.3,18533.05,6851.3,16764.970703,29045.28,1231.74,22465.609375,3025.680908,42.77,"1,339.00",11.66,96.18,38.415501,27.202499,58.200001
1158,2016-08-10,39.1875,39.340599,39.138901,39.234001,39.234001,15728000,5204.580078,,18495.66,6866.42,16735.119141,,1223.27,22492.429688,3018.746094,41.71,"1,344.30",12.05,95.650002,38.428001,27.0,58.02
1159,2016-08-11,39.25,39.487499,39.148499,39.2425,39.2425,19502000,5228.399902,2139.56,18613.52,6914.71,,27591.14,1229.12,22580.550781,3002.637939,43.49,"1,342.50",11.68,95.860001,38.562,26.9825,58.299999
1160,2016-08-12,39.075001,39.16975,39.02,39.160999,39.160999,14810000,5232.890137,2246.19,18576.47,6916.02,16919.919922,26694.28,1229.82,22766.910156,3050.666992,44.49,"1,335.80",11.55,95.720001,38.627998,27.045,57.939999
1161,2016-08-15,39.1875,39.3745,39.005501,39.122002,39.122002,18764000,5262.02002,2190.15,18636.05,6941.19,16869.560547,,1241.86,22932.509766,3125.195068,45.74,"1,340.30",11.81,95.629997,38.4245,27.370001,58.119999
1162,2016-08-16,39.014999,39.049,38.672199,38.856998,38.856998,20560000,5227.109863,2178.15,18552.02,6893.92,16596.509766,28064.61,1231.13,22910.839844,3110.037109,46.58,"1,350.50",12.64,94.790001,38.202,27.344999,57.439999
