Date, Open, High, Low, Close
28-01-2014,15840.84,15945.89,15840.84,15928.56
29-01-2014,15927.08,15927.08,15708.98,15738.79
30-01-2014,15743.03,15907.53,15733.27,15848.61
31-01-2014,15847.19,15847.19,15617.55,15698.85
03-02-2014,15697.69,15708.54,15356.17,15372.8
04-02-2014,15372.93,15481.85,15356.62,15445.24
05-02-2014,15443,15478.21,15340.69,15440.23
06-02-2014,15443.83,15632.09,15443,15628.53
07-02-2014,15630.64,15798.51,15625.53,15794.08
10-02-2014,15793.63,15801.79,15733.69,15801.79
11-02-2014,15804.17,16027.19,15803.4,15994.77
12-02-2014,15993.04,16036.56,15928.75,15963.94
13-02-2014,15946.99,16039.37,15863.25,16027.59
14-02-2014,16018.08,16175.55,15985.39,16154.39
18-02-2014,16153.97,16167.33,16107.04,16130.4
19-02-2014,16126.23,16225.72,16031.66,16040.56
20-02-2014,16044.15,16161.64,16006.59,16133.23
21-02-2014,16135.92,16191.92,16093.8,16103.3
24-02-2014,16102.27,16300.04,16102.27,16207.14
25-02-2014,16207.34,16254.26,16147.25,16179.66
26-02-2014,16180.36,16252.35,16155.86,16198.41
27-02-2014,16197.7,16276.28,16159.81,16272.65
28-02-2014,16273.23,16398.95,16226.09,16321.71
03-03-2014,16321.71,16321.71,16071.25,16168.03
04-03-2014,16169.32,16419.49,16169.32,16395.88
05-03-2014,16395.88,16406.55,16343.96,16360.18
06-03-2014,16360.56,16450.17,16360.56,16421.89
07-03-2014,16424.53,16505.7,16398.86,16452.72
10-03-2014,16453.1,16453.1,16334.2,16418.68
11-03-2014,16419.39,16460.33,16325.17,16351.25
12-03-2014,16350.67,16364.74,16260.03,16340.08
13-03-2014,16341.55,16405.07,16084.1,16108.89
14-03-2014,16106.32,16165.05,16046.99,16065.67
17-03-2014,16066.37,16270.34,16066.37,16247.22
18-03-2014,16245.93,16369.94,16245.93,16336.19
19-03-2014,16335.71,16363.32,16126.29,16222.17
20-03-2014,16221.98,16353.98,16160.33,16331.05
21-03-2014,16332.69,16456.45,16290.79,16302.77
24-03-2014,16303.28,16380.51,16215.56,16276.69
25-03-2014,16279.2,16407.18,16279.2,16367.88
26-03-2014,16370.71,16466.04,16268.99,16268.99
27-03-2014,16268.67,16300.94,16191.79,16264.23
28-03-2014,16267.77,16414.86,16267.77,16323.06
31-03-2014,16324.22,16480.85,16324.22,16457.66
01-04-2014,16458.05,16565.73,16457.6,16532.61
02-04-2014,16532.8,16588.19,16506.6,16573
03-04-2014,16572.36,16604.15,16527.6,16572.55
04-04-2014,16576.02,16631.63,16392.77,16412.71
07-04-2014,16414.15,16421.38,16244.01,16245.87
08-04-2014,16245.16,16296.86,16180.28,16256.14
09-04-2014,16256.37,16438.82,16256.37,16437.18
10-04-2014,16437.24,16456.12,16153.34,16170.22
11-04-2014,16168.87,16168.87,16015.32,16026.75
14-04-2014,16028.29,16184.76,16028.29,16173.24
15-04-2014,16173.49,16272.95,16063.2,16262.56
16-04-2014,16266.23,16424.85,16266.23,16424.85
17-04-2014,16424.14,16460.49,16368.14,16408.54
21-04-2014,16408.92,16459.78,16402.08,16449.25
22-04-2014,16449.38,16565.71,16449.38,16514.37
23-04-2014,16513.73,16525.99,16477.28,16501.65
24-04-2014,16503.39,16541.26,16452.3,16501.65
25-04-2014,16503.26,16503.26,16333.78,16361.46
28-04-2014,16363.2,16500.37,16312.66,16448.74
29-04-2014,16451.18,16559.39,16451.18,16535.37
30-04-2014,16534.86,16592.28,16510.87,16580.84
01-05-2014,16580.26,16604.79,16525.25,16558.87
02-05-2014,16562.34,16620.06,16488.31,16512.89
05-05-2014,16509.75,16547.92,16377.09,16530.55
06-05-2014,16529.85,16529.85,16399.99,16401.02
07-05-2014,16401.66,16522.94,16357.35,16518.54
08-05-2014,16518.16,16622.95,16502.01,16550.97
09-05-2014,16551.23,16588.77,16498.71,16583.34
12-05-2014,16584.82,16704.84,16584.82,16695.47
13-05-2014,16695.92,16735.51,16695.92,16715.44
14-05-2014,16716.08,16717.56,16595,16613.97
15-05-2014,16613.52,16622.9,16397.46,16446.81
16-05-2014,16447.32,16498.99,16414.32,16491.31
19-05-2014,16490.35,16526.26,16442.12,16511.86
20-05-2014,16511.22,16511.22,16341.3,16374.31
21-05-2014,16376.17,16544.6,16376.17,16533.06
22-05-2014,16532.74,16565.39,16489.61,16543.08
23-05-2014,16544.49,16613.07,16544.49,16606.27
27-05-2014,16607.42,16688.69,16607.42,16675.5
28-05-2014,16674.98,16674.98,16620.22,16633.18
29-05-2014,16637.74,16698.74,16620.43,16698.74
30-05-2014,16697.33,16721.22,16648.85,16717.17
02-06-2014,16716.85,16756.64,16682.07,16743.63
03-06-2014,16736.7,16736.7,16690.01,16722.34
04-06-2014,16720,16742.91,16673.65,16737.53
05-06-2014,16739.14,16845.81,16709.95,16836.11
06-06-2014,16839.64,16924.28,16839.64,16924.28
09-06-2014,16926.08,16970.17,16912.92,16943.1
10-06-2014,16940.4,16946.34,16897.44,16945.92
11-06-2014,16943.16,16943.16,16821.85,16843.88
12-06-2014,16840.48,16841.57,16703.73,16734.19
13-06-2014,16734.64,16787.89,16718.6,16775.74
16-06-2014,16765.56,16802.14,16722.86,16781.01
17-06-2014,16779.21,16823.55,16732.91,16808.49
18-06-2014,16806.12,16911.41,16755.29,16906.62
19-06-2014,16909.9,16923.43,16858.88,16921.46
20-06-2014,16920.62,16978.02,16920.62,16947.08
23-06-2014,16946.5,16954.27,16896.09,16937.26
24-06-2014,16934.62,16969.7,16805.23,16818.13
25-06-2014,16817.68,16883.54,16799.41,16867.51
26-06-2014,16866.81,16872.52,16746.09,16846.13
27-06-2014,16846.9,16862.73,16773.84,16851.84
30-06-2014,16852.49,16871.27,16801.94,16826.6
01-07-2014,16828.53,16998.7,16828.53,16956.07
02-07-2014,16949.71,16986.63,16949.71,16976.24
03-07-2014,16979,17074.65,16979,17068.26
07-07-2014,17063.83,17063.83,16992.45,17024.21
08-07-2014,17022.09,17022.09,16874.79,16906.62
09-07-2014,16916.83,16998.95,16913.81,16985.61
10-07-2014,16980.35,16980.35,16805.38,16915.07
11-07-2014,16918.31,16949.46,16860.3,16943.81
14-07-2014,16950.93,17088.43,16950.93,17055.42
15-07-2014,17055.03,17120.34,17006.39,17060.68
16-07-2014,17061.91,17139.35,17061.91,17138.2
17-07-2014,17133.45,17151.56,16966.19,16976.81
18-07-2014,16978.16,17113.51,16977.52,17100.18
21-07-2014,17095.11,17095.11,16974.34,17051.73
22-07-2014,17054.97,17133.43,17040.13,17113.54
23-07-2014,17117.01,17121.05,17058.05,17086.63
24-07-2014,17092.02,17119.83,17061.07,17083.8
25-07-2014,17079.5,17082.33,16915.65,16960.57
28-07-2014,16956.91,17001.38,16877.72,16982.59
29-07-2014,16984.33,17056.46,16912.11,16912.11
30-07-2014,16920.11,16983.94,16817.16,16880.36
31-07-2014,16869.63,16869.63,16563.3,16563.3
01-08-2014,16561.7,16584.75,16437.07,16493.37
04-08-2014,16493.72,16596.22,16447.2,16569.28
05-08-2014,16559.97,16559.97,16369.55,16429.47
06-08-2014,16425.1,16490.7,16372.32,16443.34
07-08-2014,16448.29,16504.35,16333.78,16368.27
08-08-2014,16369.68,16556.59,16364.22,16553.93
11-08-2014,16557.27,16627.99,16557.27,16569.98
12-08-2014,16565.55,16589.31,16518.06,16560.54
13-08-2014,16567.54,16670.29,16567.54,16651.8
14-08-2014,16657.32,16714.22,16651.67,16713.58
15-08-2014,16717.01,16775.27,16575.42,16662.91
18-08-2014,16664.45,16840.28,16664.45,16838.74
19-08-2014,16839.06,16929.13,16839.06,16919.59
20-08-2014,16910.03,16994.89,16896.55,16979.13
21-08-2014,16983.88,17074.59,16983.88,17039.49
22-08-2014,17038.27,17064.28,16984.52,17001.22
25-08-2014,17011.81,17124.74,17011.81,17076.87
26-08-2014,17079.57,17153.8,17079.57,17106.7
27-08-2014,17111.03,17134.6,17090.61,17122.01
28-08-2014,17119.06,17119.06,17018.33,17079.57
29-08-2014,17083.42,17110.42,17035.38,17098.45
02-09-2014,17097.42,17113.51,17009.07,17067.56
03-09-2014,17067.24,17151.89,17060.21,17078.28
04-09-2014,17083.61,17161.55,17030.12,17069.58
05-09-2014,17065.89,17137.36,17009.62,17137.36
08-09-2014,17131.71,17137.88,17079.17,17111.42
09-09-2014,17110.39,17111.55,16993.29,17013.87
10-09-2014,17016.05,17080.27,16974.57,17068.71
11-09-2014,17057.41,17057.41,16983.88,17049
12-09-2014,17044.05,17044.05,16937.67,16987.51
15-09-2014,16988.76,17051.85,16951.38,17031.14
16-09-2014,17027.16,17167.05,16985.55,17131.97
17-09-2014,17131.01,17221.11,17089.01,17156.85
18-09-2014,17163.73,17275.37,17163.73,17265.99
19-09-2014,17267.21,17350.64,17257.46,17279.74
22-09-2014,17271.71,17277.88,17159.36,17172.68
23-09-2014,17165.91,17171.88,17055.87,17055.87
24-09-2014,17056.64,17226.6,17033.93,17210.06
25-09-2014,17204.86,17204.86,16945.8,16945.8
26-09-2014,16948.62,17148.15,16948.11,17113.15
29-09-2014,17107.69,17107.69,16934.43,17071.22
30-09-2014,17070.45,17145.1,17017.11,17042.9
01-10-2014,17040.46,17041.16,16776.13,16804.71
02-10-2014,16808.27,16857.25,16674.04,16801.05
03-10-2014,16802.2,17027.84,16802.2,17009.69
06-10-2014,17010.34,17099.39,16930.38,16991.91
07-10-2014,16988.25,16988.25,16715.79,16719.39
08-10-2014,16718.65,17006.91,16663.26,16994.22
09-10-2014,16989.37,16989.37,16649.04,16659.25
10-10-2014,16654.88,16757.6,16543.91,16544.1
13-10-2014,16535.43,16602.41,16310.47,16321.07
14-10-2014,16321.9,16463.67,16273.64,16315.19
15-10-2014,16313.3,16313.3,15855.12,16141.74
16-10-2014,16137.14,16211.12,15935.22,16117.24
17-10-2014,16118.39,16427.38,16118.39,16380.41
20-10-2014,16373.15,16401.63,16260.54,16399.67
21-10-2014,16406.03,16620.78,16405.77,16614.81
22-10-2014,16615.26,16653.89,16459.85,16461.32
23-10-2014,16468.07,16767.52,16468.07,16677.9
24-10-2014,16677.04,16811.71,16649.72,16805.41
27-10-2014,16796.1,16836.98,16729.83,16817.94
28-10-2014,16825.19,17006.45,16825.19,17005.75
29-10-2014,17005.07,17065.5,16895.38,16974.31
30-10-2014,16968.14,17223.96,16920.76,17195.42
31-10-2014,17208.78,17395.54,17208.78,17390.52
03-11-2014,17390.9,17410.65,17339.85,17366.24
04-11-2014,17368.81,17397.23,17278.36,17383.84
05-11-2014,17385.76,17486.59,17385.76,17484.53
06-11-2014,17491.66,17560.31,17440.35,17554.47
07-11-2014,17558.58,17575.33,17493.37,17573.93
10-11-2014,17568.98,17621.87,17547.51,17613.74
11-11-2014,17615.64,17638.21,17584.94,17614.9
12-11-2014,17604.75,17626.71,17536.17,17612.2
13-11-2014,17618.69,17705.48,17583.88,17652.79
14-11-2014,17653.11,17664.15,17613.2,17634.74
17-11-2014,17631.85,17675.07,17606.81,17647.75
18-11-2014,17643.09,17735.71,17642.03,17687.82
19-11-2014,17685.51,17712.26,17624.5,17685.73
20-11-2014,17677.32,17720.44,17603.89,17719
21-11-2014,17721.02,17894.83,17721.02,17810.06
24-11-2014,17812.63,17855.27,17793.19,17817.9
25-11-2014,17819.05,17854.73,17790.89,17814.94
26-11-2014,17812.25,17833.76,17791.16,17827.75
28-11-2014,17830.55,17893.42,17807.78,17828.24
01-12-2014,17827.27,17827.27,17726.55,17776.8
02-12-2014,17778.85,17897.05,17778.85,17879.55
03-12-2014,17880.9,17924.15,17855.59,17912.62
04-12-2014,17910.02,17937.96,17814.81,17900.1
05-12-2014,17903.05,17991.19,17903.05,17958.79
08-12-2014,17954.94,17960.56,17804.28,17852.48
09-12-2014,17847.37,17847.37,17629.57,17801.2
10-12-2014,17797.99,17797.99,17508.1,17533.15
11-12-2014,17534.3,17758.51,17534.3,17596.34
12-12-2014,17590.05,17590.05,17280.83,17280.83
15-12-2014,17285.74,17403.54,17115.28,17180.84
16-12-2014,17173.07,17427.44,17067.59,17068.87
17-12-2014,17069.16,17389.3,17069.16,17356.87
18-12-2014,17367.85,17778.4,17367.85,17778.15
19-12-2014,17778.02,17874.03,17746.55,17804.8
22-12-2014,17812.25,17962.78,17812.25,17959.44
23-12-2014,17971.51,18069.22,17970.16,18024.17
24-12-2014,18035.73,18086.24,18027.78,18030.21
26-12-2014,18038.3,18103.45,18038.3,18053.71
29-12-2014,18046.58,18073.04,18021.57,18038.23
30-12-2014,18035.02,18035.02,17959.7,17983.07
31-12-2014,17987.66,18043.22,17820.88,17823.07
02-01-2015,17823.07,17951.78,17731.3,17832.99
05-01-2015,17821.3,17821.3,17475.93,17501.65
06-01-2015,17504.18,17581.05,17262.37,17371.64
07-01-2015,17374.78,17597.08,17374.78,17584.52
08-01-2015,17591.97,17916.04,17591.97,17907.87
09-01-2015,17911.02,17915.32,17686.09,17737.37
12-01-2015,17742.05,17793.88,17571.58,17640.84
13-01-2015,17645.02,17923.01,17498.23,17613.68
14-01-2015,17609.06,17609.06,17264.9,17427.09
15-01-2015,17436.3,17517.41,17298.04,17320.71
16-01-2015,17320,17528.37,17243.55,17511.57
20-01-2015,17516.96,17588.7,17346.73,17515.23
21-01-2015,17509.96,17599.58,17396.04,17554.28
22-01-2015,17557.29,17840.89,17482.54,17813.98
23-01-2015,17812.5,17812.5,17667.53,17672.6
26-01-2015,17668.11,17696.36,17567.6,17678.7
27-01-2015,17638.53,17638.53,17288.31,17387.21
28-01-2015,17402.91,17484.41,17189,17191.37
29-01-2015,17195.29,17433.13,17136.3,17416.85
30-01-2015,17416.85,17419.9,17156.82,17164.95
02-02-2015,17169.99,17367.68,17037.76,17361.04
03-02-2015,17369.97,17670.76,17369.97,17666.4
04-02-2015,17664.99,17782.22,17603.21,17673.02
05-02-2015,17677.26,17889.58,17677.26,17884.88
06-02-2015,17881.54,17951.09,17764.4,17824.29
09-02-2015,17821.49,17821.49,17685.32,17729.21
10-02-2015,17736.15,17890.34,17729.24,17868.76
11-02-2015,17867.86,17897.21,17759.65,17862.14
12-02-2015,17862.14,17975.65,17862.14,17972.38
13-02-2015,17968.65,18037.41,17961.76,18019.35
17-02-2015,18019.8,18052.01,17951.41,18047.58
18-02-2015,18045.72,18048.7,17982.2,18029.85
19-02-2015,18028.67,18028.67,17924.6,17985.77
20-02-2015,17985.77,18144.29,17878.37,18140.44
23-02-2015,18140.76,18141.21,18054.84,18116.84
24-02-2015,18112.57,18231.09,18098.73,18209.19
25-02-2015,18208.67,18244.38,18182.76,18224.57
26-02-2015,18224.41,18239.43,18157.07,18214.42
27-02-2015,18213.26,18213.26,18132.38,18132.7
02-03-2015,18134.05,18288.63,18122.59,18288.63
03-03-2015,18281.95,18281.95,18136.88,18203.37
04-03-2015,18203.37,18203.37,18029.5,18096.9
05-03-2015,18096.9,18160.35,18087.65,18135.72
06-03-2015,18135.72,18135.72,17825.15,17856.78
09-03-2015,17856.56,18031.04,17856.56,17995.72
10-03-2015,17989.56,17989.56,17662.94,17662.94
11-03-2015,17662.94,17731.78,17627,17635.39
12-03-2015,17626.84,17900.1,17620.49,17895.22
13-03-2015,17889.05,17889.05,17629.89,17749.31
16-03-2015,17751.24,17988.5,17751.24,17977.42
17-03-2015,17972.22,17972.22,17785.79,17849.08
18-03-2015,17846.8,18097.12,17697.52,18076.19
19-03-2015,18072.58,18072.99,17934.24,17959.03
20-03-2015,17961.13,18197.29,17961.13,18127.65
23-03-2015,18136.73,18205.93,18116.04,18116.04
24-03-2015,18110.87,18149.24,18010.44,18011.14
25-03-2015,18012.61,18041.97,17718.54,17718.54
26-03-2015,17716.27,17759.51,17579.27,17678.23
27-03-2015,17673.63,17729.14,17630.49,17712.66
30-03-2015,17727.48,18008.64,17727.48,17976.31
31-03-2015,17965.37,17965.37,17773.02,17776.12
01-04-2015,17778.52,17778.52,17585.01,17698.18
02-04-2015,17699.52,17815.03,17673.49,17763.24
06-04-2015,17755.5,17941.79,17646.8,17880.85
07-04-2015,17884.32,17983.12,17871.21,17875.42
08-04-2015,17877.62,17976.2,17822.23,17902.51
09-04-2015,17897.7,17984.22,17823.1,17958.73
10-04-2015,17956.73,18066.76,17945.55,18057.65
13-04-2015,18052.32,18107.57,17974.81,17977.04
14-04-2015,17979.11,18075.6,17905.48,18036.7
15-04-2015,18045.71,18160.52,18045.71,18112.61
16-04-2015,18106.27,18169.26,18063.86,18105.77
17-04-2015,18102.56,18102.56,17748.53,17826.3
20-04-2015,17841.18,18092.22,17841.18,18034.93
21-04-2015,18034.23,18109.7,17929.63,17949.59
22-04-2015,17950.82,18056.02,17887.76,18038.27
23-04-2015,18031.9,18133.03,17966.77,18058.69
24-04-2015,18056.42,18108.87,18009.08,18080.14
27-04-2015,18097.89,18175.56,18024.66,18037.97
28-04-2015,18035.9,18119.65,17917.36,18110.14
29-04-2015,18093.69,18096.46,17953.69,18035.53
30-04-2015,18033.33,18033.33,17774.89,17840.52
01-05-2015,17859.27,18028.89,17859.27,18024.06
04-05-2015,18026.02,18133.76,18026.02,18070.4
05-05-2015,18062.53,18086.01,17905.71,17928.2
06-05-2015,17934.81,18019.75,17733.12,17841.98
07-05-2015,17840.25,17973.07,17796.94,17924.06
08-05-2015,17933.64,18205.23,17933.64,18191.11
11-05-2015,18187.78,18199.95,18089.11,18105.17
12-05-2015,18096.16,18119.18,17924.8,18068.23
13-05-2015,18070.37,18132.79,18039.2,18060.49
14-05-2015,18062.49,18255.21,18062.49,18252.24
15-05-2015,18251.97,18272.72,18215.07,18272.56
18-05-2015,18267.25,18325.54,18244.26,18298.88
19-05-2015,18300.48,18351.36,18261.35,18312.39
20-05-2015,18315.06,18350.13,18272.56,18285.4
21-05-2015,18285.87,18314.89,18249.9,18285.74
22-05-2015,18286.87,18286.87,18217.14,18232.02
26-05-2015,18229.75,18229.75,17990.02,18041.54
27-05-2015,18045.08,18190.35,18045.08,18162.99
28-05-2015,18154.14,18154.14,18066.4,18126.12
29-05-2015,18128.12,18128.12,17967.74,18010.68
01-06-2015,18017.82,18105.83,17982.06,18040.37
02-06-2015,18033.33,18091.87,17925.33,18011.94
03-06-2015,18018.42,18168.09,18010.42,18076.27
04-06-2015,18072.47,18087.15,17876.95,17905.58
05-06-2015,17905.38,17940.78,17822.9,17849.46
08-06-2015,17849.46,17852.35,17760.61,17766.55
09-06-2015,17766.95,17817.83,17714.97,17764.04
10-06-2015,17765.38,18045.14,17765.38,18000.4
11-06-2015,18001.27,18109.77,18001.27,18039.37
12-06-2015,18035.83,18035.83,17857.07,17898.84
15-06-2015,17890.76,17890.76,17698.42,17791.17
16-06-2015,17787.43,17919.62,17774.12,17904.48
17-06-2015,17909.58,17998,17839.65,17935.74
18-06-2015,17944.61,18174.73,17944.61,18115.84
19-06-2015,18116.24,18117.71,18010.58,18015.95
22-06-2015,18027.63,18181.67,18027.63,18119.78
23-06-2015,18121.78,18188.81,18108.1,18144.07
24-06-2015,18139.1,18139.1,17966.07,17966.07
25-06-2015,17977.11,18036.1,17890.36,17890.36
26-06-2015,17892.03,18013.15,17892.03,17946.68
29-06-2015,17936.74,17936.74,17590.55,17596.35
30-06-2015,17599.96,17714.66,17576.5,17619.51
01-07-2015,17638.12,17801.83,17638.12,17757.91
02-07-2015,17763.32,17825.49,17687.52,17730.11
06-07-2015,17728.08,17734.36,17564.36,17683.58
07-07-2015,17684.92,17793.45,17465.68,17776.91
08-07-2015,17759.01,17759.01,17496.22,17515.42
09-07-2015,17530.38,17764.85,17530.38,17548.62
10-07-2015,17561.12,17797.49,17561.12,17760.41
13-07-2015,17787.27,17987.57,17787.27,17977.68
14-07-2015,17974.61,18072.82,17956.17,18053.58
15-07-2015,18053.38,18090.39,18010.15,18050.17
16-07-2015,18078.16,18131.61,18065.33,18120.25
17-07-2015,18117.58,18121.12,18032.06,18086.45
20-07-2015,18085.91,18137.12,18064.5,18100.41
21-07-2015,18096.67,18096.67,17868.34,17919.29
22-07-2015,17918.35,17919.35,17807.41,17851.04
23-07-2015,17853.78,17860.95,17705.03,17731.92
24-07-2015,17731.05,17756.54,17553.73,17568.53
27-07-2015,17561.78,17561.78,17399.17,17440.59
28-07-2015,17449.81,17650.07,17449.81,17630.27
29-07-2015,17631.4,17776.78,17629.2,17751.39
30-07-2015,17743.24,17761.25,17640.85,17745.98
31-07-2015,17755.87,17783.59,17671.59,17689.86
03-08-2015,17696.74,17704.76,17496.61,17598.2
04-08-2015,17596.93,17635.78,17505.5,17550.69
05-08-2015,17555.24,17661.37,17492.9,17540.47
06-08-2015,17542.61,17572.04,17362.86,17419.75
07-08-2015,17414.94,17414.94,17279.08,17373.38
10-08-2015,17375.18,17629.13,17375.18,17615.17
11-08-2015,17593.59,17593.59,17352.63,17402.84
12-08-2015,17382.93,17423.9,17125.81,17402.51
13-08-2015,17401.64,17481.78,17341.34,17408.25
14-08-2015,17410.12,17492.9,17394.06,17477.4
17-08-2015,17472.66,17551.4,17341.72,17545.18
18-08-2015,17537.3,17568.4,17486.42,17511.34
19-08-2015,17508.74,17517.19,17282.42,17348.73
20-08-2015,17345.32,17345.32,16990.69,16990.69
21-08-2015,16990.69,16990.69,16459.55,16459.75
24-08-2015,16459.75,16459.75,15370.33,15871.35
25-08-2015,15882.27,16312.94,15651.24,15666.44
26-08-2015,15676.26,16303.75,15676.26,16285.51
27-08-2015,16285.51,16666.69,16285.51,16654.77
28-08-2015,16649.42,16669.97,16535.18,16643.01
31-08-2015,16632.02,16632.02,16444.05,16528.03
01-09-2015,16528.03,16528.03,15979.95,16058.35
02-09-2015,16058.35,16352.58,16058.35,16351.38
03-09-2015,16364.34,16550.07,16317.31,16374.76
04-09-2015,16371.76,16371.76,16026.61,16102.38
08-09-2015,16109.93,16503.41,16109.93,16492.68
09-09-2015,16505.04,16664.65,16220.1,16253.57
10-09-2015,16252.57,16441.94,16212.08,16330.4
11-09-2015,16330.4,16434.76,16244.65,16433.09
14-09-2015,16450.86,16450.86,16330.87,16370.96
15-09-2015,16382.58,16644.11,16382.58,16599.85
16-09-2015,16599.51,16755.98,16593.9,16739.95
17-09-2015,16738.08,16933.43,16639.93,16674.74
18-09-2015,16674.74,16674.74,16343.76,16384.58
21-09-2015,16406.1,16578.6,16391.88,16510.19
22-09-2015,16477.45,16477.45,16221.73,16330.47
23-09-2015,16332.81,16355.29,16211.98,16279.89
24-09-2015,16257.11,16257.11,16016.36,16201.32
25-09-2015,16205.07,16465.23,16205.07,16314.67
28-09-2015,16313.26,16313.26,15981.85,16001.89
29-09-2015,16001.76,16118.89,15942.37,16049.13
30-09-2015,16057.08,16297.6,16057.08,16284.7
01-10-2015,16278.62,16348.87,16073.82,16272.01
02-10-2015,16258.25,16472.77,16013.66,16472.37
05-10-2015,16502.1,16798.37,16502.1,16776.43
06-10-2015,16774.02,16865.09,16746.03,16790.19
07-10-2015,16805.42,16963.3,16765,16912.29
08-10-2015,16904.17,17081.28,16859.34,17050.75
09-10-2015,17054.69,17110.88,17027.23,17084.49
12-10-2015,17082.29,17139.21,17064.58,17131.86
13-10-2015,17113.55,17172.81,17034.45,17081.89
14-10-2015,17079.08,17111.38,16887.67,16924.75
15-10-2015,16944.86,17144.42,16933.57,17141.75
16-10-2015,17141.75,17220.02,17107.35,17215.97
19-10-2015,17209.43,17235.95,17129.19,17230.54
20-10-2015,17228.47,17264.88,17147.99,17217.11
21-10-2015,17225.93,17314.99,17153.13,17168.61
22-10-2015,17180.88,17505.18,17180.88,17489.16
23-10-2015,17525.11,17679.37,17525.11,17646.7
26-10-2015,17649.57,17660.7,17602.51,17623.05
27-10-2015,17608.89,17635.18,17540.57,17581.43
28-10-2015,17586.69,17779.95,17556.71,17779.52
29-10-2015,17771.5,17786,17684.72,17755.8
30-10-2015,17756.6,17799.96,17662.87,17663.54
02-11-2015,17672.62,17845.9,17655.02,17828.76
03-11-2015,17819.74,17977.85,17796.02,17918.15
04-11-2015,17929.58,17964.12,17828.83,17867.58
05-11-2015,17871.25,17929.51,17779.19,17863.43
06-11-2015,17855.22,17912.04,17768.6,17910.33
09-11-2015,17900.78,17900.78,17667.78,17730.48
10-11-2015,17724.13,17768.66,17657.72,17758.21
11-11-2015,17769.5,17807.18,17696.91,17702.22
12-11-2015,17691.93,17691.93,17443.5,17448.07
13-11-2015,17439.25,17439.25,17238.89,17245.24
16-11-2015,17229.94,17483.01,17210.43,17483.01
17-11-2015,17486.99,17599.33,17451.41,17489.5
18-11-2015,17485.49,17752.16,17485.49,17737.16
19-11-2015,17739.83,17772.97,17681.98,17732.75
20-11-2015,17732.75,17914.34,17732.75,17823.81
23-11-2015,17823.61,17868.18,17751.53,17792.68
24-11-2015,17770.9,17862.6,17683.51,17812.19
25-11-2015,17820.81,17854.92,17801.83,17813.39
27-11-2015,17806.04,17830.36,17749.32,17798.49
30-11-2015,17802.84,17837.24,17719.79,17719.92
01-12-2015,17719.72,17895.5,17719.72,17888.35
02-12-2015,17883.14,17901.58,17708.2,17729.68
03-12-2015,17741.57,17780.59,17425.56,17477.67
04-12-2015,17482.68,17866.47,17482.68,17847.63
07-12-2015,17845.49,17845.49,17639.25,17730.51
08-12-2015,17703.99,17703.99,17485.39,17568
09-12-2015,17558.18,17767.69,17403.51,17492.3
10-12-2015,17493.17,17697.74,17474.66,17574.75
11-12-2015,17574.75,17574.75,17230.5,17265.21
14-12-2015,17277.11,17378.02,17138.47,17368.5
15-12-2015,17374.78,17627.63,17341.18,17524.91
16-12-2015,17530.85,17784.36,17483.68,17749.09
17-12-2015,17756.54,17796.76,17493.5,17495.84
18-12-2015,17495.04,17496.58,17124.31,17128.55
21-12-2015,17154.94,17272.36,17116.73,17251.62
22-12-2015,17253.55,17451.11,17242.86,17417.27
23-12-2015,17427.63,17607.92,17427.63,17602.61
24-12-2015,17593.26,17606.34,17543.95,17552.17
28-12-2015,17535.66,17536.9,17437.34,17528.27
29-12-2015,17547.37,17750.02,17547.37,17720.98
30-12-2015,17711.94,17714.13,17588.87,17603.87
31-12-2015,17590.66,17590.66,17421.16,17425.03
04-01-2016,17405.48,17405.48,16957.63,17148.94
05-01-2016,17147.5,17195.84,17038.61,17158.66
06-01-2016,17154.83,17154.83,16817.62,16906.51
07-01-2016,16888.36,16888.36,16463.63,16514.1
08-01-2016,16519.17,16651.89,16314.57,16346.45
11-01-2016,16358.71,16461.85,16232.03,16398.57
12-01-2016,16419.11,16591.35,16322.07,16516.22
13-01-2016,16526.63,16593.51,16123.2,16151.41
14-01-2016,16159.01,16482.05,16075.12,16379.05
15-01-2016,16354.33,16354.33,15842.11,15988.08
19-01-2016,16009.45,16171.96,15900.25,16016.02
20-01-2016,15989.45,15989.45,15450.56,15766.74
21-01-2016,15768.87,16038.59,15704.66,15882.68
22-01-2016,15921.1,16136.79,15921.1,16093.51
25-01-2016,16086.46,16086.46,15880.15,15885.22
26-01-2016,15893.16,16185.79,15893.16,16167.23
27-01-2016,16168.74,16235.03,15878.3,15944.46
28-01-2016,15960.28,16102.14,15863.72,16069.64
29-01-2016,16090.26,16466.3,16090.26,16466.3
01-02-2016,16453.63,16510.98,16299.47,16449.18
02-02-2016,16420.21,16420.21,16108.44,16153.54
03-02-2016,16186.2,16381.69,15960.45,16336.66
04-02-2016,16329.67,16485.84,16266.16,16416.58
05-02-2016,16417.95,16423.63,16129.81,16204.97
08-02-2016,16147.51,16147.51,15803.55,16027.05
09-02-2016,16005.41,16136.62,15881.11,16014.38
10-02-2016,16035.61,16201.89,15899.91,15914.74
11-02-2016,15897.82,15897.82,15503.01,15660.18
12-02-2016,15691.62,15974.04,15691.62,15973.84
16-02-2016,16012.39,16196.41,16012.39,16196.41
17-02-2016,16217.98,16486.12,16217.98,16453.83
18-02-2016,16483.76,16511.84,16390.43,16413.43
