Date,Open,High,Low,Close,Adj Close,Volume
09-08-2017,"1,260.20","1,277.80","1,260.20","1,273.00","1,273.00",574
10-08-2017,"1,276.60","1,287.40","1,274.90","1,283.70","1,283.70",608
11-08-2017,"1,286.30","1,291.10","1,282.00","1,287.70","1,287.70",139
14-08-2017,"1,288.40","1,288.40","1,278.80","1,284.20","1,284.20",338
15-08-2017,"1,280.50","1,280.50","1,267.40","1,273.70","1,273.70",188
16-08-2017,"1,271.30","1,282.60","1,269.40","1,276.90","1,276.90",110
17-08-2017,"1,283.80","1,288.50","1,283.20","1,286.40","1,286.40",43
18-08-2017,"1,288.60","1,300.70","1,284.30","1,285.70","1,285.70",358
21-08-2017,"1,285.20","1,290.80","1,284.70","1,290.80","1,290.80",18
22-08-2017,"1,287.20","1,288.40","1,283.20","1,285.10","1,285.10",100
23-08-2017,"1,289.40","1,289.40","1,286.90","1,288.90","1,288.90",250
24-08-2017,"1,288.70","1,288.70","1,284.00","1,286.50","1,286.50",550
25-08-2017,"1,285.40","1,292.70","1,280.30","1,292.50","1,292.50",280
28-08-2017,"1,293.50","1,311.30","1,293.50","1,309.70","1,309.70",145
29-08-2017,"1,318.80","1,323.80","1,313.10","1,313.10","1,313.10","1,178"
30-08-2017,"1,308.20","1,312.50","1,304.90","1,308.10","1,308.10","1,178"
31-08-2017,"1,306.60","1,322.30","1,301.70","1,316.20","1,316.20",373
01-09-2017,"1,320.20","1,327.70","1,316.90","1,324.50","1,324.50",313
05-09-2017,"1,335.20","1,339.20","1,328.60","1,339.20","1,339.20",39
06-09-2017,"1,340.00","1,340.30","1,332.60","1,333.90","1,333.90",20
07-09-2017,"1,336.40","1,349.00","1,336.40","1,345.10","1,345.10",26
08-09-2017,"1,351.00","1,355.80","1,345.60","1,346.00","1,346.00",37
11-09-2017,"1,331.00","1,331.00","1,327.30","1,331.00","1,331.00",9
12-09-2017,"1,327.00","1,328.00","1,325.20","1,328.00","1,328.00",15
13-09-2017,"1,323.40","1,323.40","1,323.40","1,323.40","1,323.40",16
14-09-2017,"1,319.60","1,329.30","1,319.60","1,324.70","1,324.70",316
15-09-2017,"1,320.60","1,321.20","1,319.80","1,320.40","1,320.40",15
18-09-2017,"1,309.80","1,310.40","1,306.00","1,306.30","1,306.30",129
19-09-2017,"1,307.90","1,310.30","1,305.10","1,306.20","1,306.20",20
20-09-2017,"1,312.00","1,312.00","1,298.70","1,312.00","1,312.00",12
21-09-2017,"1,299.10","1,304.10","1,290.30","1,290.60","1,290.60",336
22-09-2017,"1,295.00","1,295.70","1,293.30","1,293.30","1,293.30",209
25-09-2017,"1,293.10","1,309.20","1,291.00","1,306.80","1,306.80",51
26-09-2017,"1,304.50","1,305.60","1,297.00","1,297.00","1,297.00",39
27-09-2017,"1,283.40","1,283.40","1,283.40","1,283.40","1,283.40","19,488"
28-09-2017,"1,283.10","1,288.00","1,277.00","1,285.50","1,285.50","5,226"
29-09-2017,"1,284.20","1,289.40","1,281.50","1,281.50","1,281.50",492
02-10-2017,"1,275.00","1,276.10","1,270.40","1,272.70","1,272.70",136
03-10-2017,"1,269.70","1,273.30","1,268.60","1,271.50","1,271.50",192
04-10-2017,"1,273.80","1,280.80","1,270.00","1,273.70","1,273.70",218
05-10-2017,"1,277.80","1,277.80","1,267.60","1,269.90","1,269.90",36
06-10-2017,"1,267.60","1,272.00","1,260.50","1,271.60","1,271.60",46
09-10-2017,"1,280.60","1,284.00","1,279.00","1,281.80","1,281.80",19
10-10-2017,"1,282.60","1,293.00","1,281.70","1,290.60","1,290.60",18
11-10-2017,"1,287.30","1,292.00","1,284.90","1,285.80","1,285.80",21
12-10-2017,"1,291.50","1,294.50","1,289.30","1,293.30","1,293.30",14
13-10-2017,"1,293.30","1,301.70","1,291.70","1,301.50","1,301.50",74
16-10-2017,"1,302.00","1,303.80","1,291.90","1,299.90","1,299.90",173
17-10-2017,"1,295.10","1,295.10","1,283.00","1,283.00","1,283.00",571
18-10-2017,"1,279.90","1,279.90","1,279.90","1,279.90","1,279.90",163
19-10-2017,"1,286.40","1,286.90","1,285.10","1,286.90","1,286.90",134
20-10-2017,"1,279.60","1,279.60","1,277.40","1,277.40","1,277.40",304
23-10-2017,"1,274.70","1,280.80","1,271.50","1,277.70","1,277.70",115
24-10-2017,"1,275.50","1,275.50","1,273.70","1,275.00","1,275.00",111
25-10-2017,"1,269.90","1,275.40","1,269.90","1,275.40","1,275.40",105
26-10-2017,"1,273.50","1,273.50","1,264.70","1,266.30","1,266.30",39
27-10-2017,"1,268.40","1,268.50","1,267.10","1,268.50","1,268.50",567
30-10-2017,"1,270.00","1,274.10","1,267.90","1,274.10","1,274.10",222
31-10-2017,"1,273.10","1,274.60","1,266.10","1,267.00","1,267.00",235
01-11-2017,"1,272.20","1,274.80","1,270.30","1,274.10","1,274.10",78
02-11-2017,"1,274.90","1,274.90","1,274.90","1,274.90","1,274.90",70
03-11-2017,"1,265.30","1,267.90","1,265.30","1,266.50","1,266.50",75
06-11-2017,"1,269.00","1,280.50","1,269.00","1,279.40","1,279.40",128
07-11-2017,"1,276.80","1,276.80","1,270.40","1,273.70","1,273.70",11
08-11-2017,"1,275.90","1,284.90","1,274.70","1,281.60","1,281.60",15
09-11-2017,"1,279.70","1,286.90","1,279.70","1,285.60","1,285.60",18
10-11-2017,"1,283.50","1,283.50","1,272.40","1,272.40","1,272.40",10
13-11-2017,"1,277.30","1,277.30","1,277.00","1,277.30","1,277.30",3
14-11-2017,"1,276.90","1,281.50","1,276.90","1,281.50","1,281.50",4
15-11-2017,"1,281.40","1,284.70","1,275.90","1,276.50","1,276.50",13
16-11-2017,"1,277.50","1,277.50","1,277.40","1,277.40","1,277.40",43
17-11-2017,"1,288.30","1,295.80","1,288.30","1,295.80","1,295.80",1
20-11-2017,"1,274.60","1,275.90","1,274.60","1,274.60","1,274.60",1
21-11-2017,"1,281.10","1,281.10","1,281.10","1,281.10","1,281.10",4
22-11-2017,"1,284.70","1,291.60","1,282.90","1,291.60","1,291.60",4
24-11-2017,"1,286.70","1,286.70","1,286.70","1,286.70","1,286.70",-
27-11-2017,"1,293.80","1,293.80","1,293.80","1,293.80","1,293.80",1
28-11-2017,"1,294.70","1,294.70","1,294.70","1,294.70","1,294.70","2,75,442"
29-11-2017,"1,293.40","1,296.20","1,281.10","1,282.10","1,282.10","47,244"
30-11-2017,"1,283.10","1,284.50","1,269.70","1,273.20","1,273.20","3,049"
01-12-2017,"1,274.10","1,288.60","1,271.00","1,278.80","1,278.80",823
04-12-2017,"1,272.50","1,276.10","1,270.30","1,274.30","1,274.30",850
05-12-2017,"1,275.40","1,275.80","1,260.00","1,261.60","1,261.60","1,499"
06-12-2017,"1,264.90","1,267.80","1,261.60","1,262.80","1,262.80",373
07-12-2017,"1,262.30","1,262.40","1,243.90","1,249.80","1,249.80",358
08-12-2017,"1,246.30","1,249.30","1,241.50","1,245.20","1,245.20",157
11-12-2017,"1,248.40","1,249.20","1,239.90","1,243.70","1,243.70",146
12-12-2017,"1,241.30","1,244.40","1,236.50","1,238.50","1,238.50",692
13-12-2017,"1,241.90","1,254.50","1,239.80","1,245.40","1,245.40",349
14-12-2017,"1,252.90","1,257.70","1,250.30","1,253.80","1,253.80",139
15-12-2017,"1,253.10","1,260.30","1,253.10","1,254.30","1,254.30",578
18-12-2017,"1,256.20","1,262.40","1,255.70","1,262.20","1,262.20",45
19-12-2017,"1,261.10","1,264.30","1,259.50","1,260.70","1,260.70",329
20-12-2017,"1,261.30","1,266.60","1,261.30","1,266.10","1,266.10",63
21-12-2017,"1,266.40","1,267.40","1,264.30","1,267.30","1,267.30",226
22-12-2017,"1,266.30","1,276.30","1,266.30","1,275.40","1,275.40",119
26-12-2017,"1,282.40","1,284.10","1,281.80","1,284.10","1,284.10",84
27-12-2017,"1,284.00","1,287.00","1,284.00","1,287.00","1,287.00",456
28-12-2017,"1,288.20","1,294.10","1,288.20","1,294.10","1,294.10",245
29-12-2017,"1,294.20","1,306.30","1,294.00","1,306.30","1,306.30",65
02-01-2018,"1,302.30","1,317.60","1,302.30","1,313.70","1,313.70",68
03-01-2018,"1,320.00","1,320.10","1,312.10","1,316.20","1,316.20",42
04-01-2018,"1,319.40","1,322.00","1,319.40","1,319.40","1,319.40",2
05-01-2018,"1,320.30","1,320.30","1,320.30","1,320.30","1,320.30",1
08-01-2018,"1,319.90","1,319.90","1,314.60","1,318.60","1,318.60",41
09-01-2018,"1,309.60","1,311.70","1,309.60","1,311.70","1,311.70",16
10-01-2018,"1,320.30","1,320.70","1,315.30","1,317.40","1,317.40",70
11-01-2018,"1,317.10","1,320.60","1,316.30","1,320.60","1,320.60",9
12-01-2018,"1,327.80","1,338.20","1,327.80","1,333.40","1,333.40",14
16-01-2018,"1,331.10","1,335.40","1,331.00","1,335.40","1,335.40",13
17-01-2018,"1,334.40","1,338.00","1,326.80","1,338.00","1,338.00",27
18-01-2018,"1,328.90","1,328.90","1,326.00","1,326.00","1,326.00",211
19-01-2018,"1,330.10","1,333.00","1,330.10","1,331.90","1,331.90",50
22-01-2018,"1,328.40","1,330.90","1,328.40","1,330.90","1,330.90",162
23-01-2018,"1,335.80","1,335.90","1,335.70","1,335.70","1,335.70",47
24-01-2018,"1,355.90","1,357.20","1,355.90","1,355.90","1,355.90",18
25-01-2018,"1,356.30","1,362.40","1,346.70","1,362.40","1,362.40",4
26-01-2018,"1,351.60","1,352.00","1,350.90","1,351.60","1,351.60","2,80,546"
29-01-2018,-,-,-,-,-,-
30-01-2018,"1,338.70","1,347.80","1,332.80","1,335.40","1,335.40","52,100"
31-01-2018,"1,337.50","1,346.90","1,331.80","1,339.00","1,339.00","4,881"
01-02-2018,"1,343.80","1,350.60","1,336.80","1,344.30","1,344.30","1,680"
02-02-2018,"1,348.50","1,352.10","1,327.70","1,333.70","1,333.70","2,841"
05-02-2018,"1,331.10","1,340.20","1,329.00","1,333.00","1,333.00",641
06-02-2018,"1,338.20","1,343.70","1,319.50","1,326.10","1,326.10",529
07-02-2018,"1,325.40","1,331.10","1,310.50","1,311.60","1,311.60",491
08-02-2018,"1,317.10","1,321.10","1,307.00","1,316.90","1,316.90",459
09-02-2018,"1,320.90","1,322.00","1,311.90","1,313.10","1,313.10",451
12-02-2018,"1,323.80","1,325.50","1,318.00","1,324.20","1,324.20",140
13-02-2018,"1,324.50","1,329.60","1,323.40","1,328.10","1,328.10",71
14-02-2018,"1,332.80","1,355.50","1,324.00","1,355.50","1,355.50",400
15-02-2018,"1,352.00","1,355.90","1,349.70","1,352.10","1,352.10",111
16-02-2018,"1,354.00","1,361.40","1,344.90","1,353.20","1,353.20",110
20-02-2018,"1,348.40","1,350.20","1,328.50","1,328.80","1,328.80",283
21-02-2018,"1,326.80","1,331.50","1,324.40","1,330.00","1,330.00",119
22-02-2018,"1,322.00","1,331.40","1,322.00","1,330.60","1,330.60",70
23-02-2018,"1,328.00","1,332.10","1,327.70","1,328.20","1,328.20",427
26-02-2018,"1,335.00","1,340.50","1,330.70","1,330.70","1,330.70",652
27-02-2018,"1,331.70","1,332.60","1,312.70","1,315.50","1,315.50",710
28-02-2018,"1,315.40","1,321.00","1,315.40","1,315.50","1,315.50",58
01-03-2018,"1,310.40","1,318.10","1,301.80","1,302.90","1,302.90",43
02-03-2018,"1,314.30","1,323.20","1,314.30","1,321.10","1,321.10",155
05-03-2018,"1,323.50","1,325.90","1,318.10","1,318.10","1,318.10",18
06-03-2018,"1,321.60","1,333.60","1,321.40","1,333.60","1,333.60",18
07-03-2018,"1,338.10","1,338.10","1,326.00","1,326.00","1,326.00",27
08-03-2018,"1,324.80","1,326.80","1,319.30","1,319.90","1,319.90",62
09-03-2018,"1,316.80","1,322.40","1,313.00","1,322.40","1,322.40",88
12-03-2018,"1,319.40","1,319.40","1,319.40","1,319.40","1,319.40",-
13-03-2018,"1,325.90","1,325.90","1,325.30","1,325.90","1,325.90",13
14-03-2018,"1,322.20","1,324.40","1,322.20","1,324.40","1,324.40",19
15-03-2018,"1,316.80","1,316.80","1,316.80","1,316.80","1,316.80",-
16-03-2018,"1,310.10","1,311.30","1,310.10","1,311.30","1,311.30",34
19-03-2018,"1,309.40","1,316.90","1,307.30","1,316.80","1,316.80",6
20-03-2018,"1,311.10","1,311.10","1,311.10","1,311.10","1,311.10",4
21-03-2018,"1,312.40","1,328.80","1,312.40","1,320.70","1,320.70",34
22-03-2018,"1,326.60","1,326.60","1,326.60","1,326.60","1,326.60",-
23-03-2018,"1,343.20","1,349.30","1,343.20","1,349.30","1,349.30",8
26-03-2018,"1,348.50","1,354.40","1,345.10","1,354.40","1,354.40",10
27-03-2018,"1,341.00","1,341.30","1,341.00","1,341.30","1,341.30","2,90,889"
28-03-2018,"1,345.00","1,346.40","1,322.40","1,324.20","1,324.20","59,284"
29-03-2018,"1,324.00","1,327.10","1,321.70","1,322.80","1,322.80","5,585"
02-04-2018,"1,327.00","1,344.20","1,324.70","1,342.10","1,342.10",649
03-04-2018,"1,340.40","1,341.50","1,328.50","1,332.80","1,332.80",702
04-04-2018,"1,331.80","1,347.30","1,331.60","1,335.80","1,335.80",718
05-04-2018,"1,333.50","1,333.70","1,322.60","1,324.30","1,324.30",258
06-04-2018,"1,326.50","1,333.00","1,319.00","1,331.90","1,331.90",348
09-04-2018,"1,333.00","1,337.50","1,327.00","1,336.30","1,336.30",290
10-04-2018,"1,335.20","1,342.00","1,333.00","1,342.00","1,342.00",105
11-04-2018,"1,340.10","1,365.40","1,340.10","1,356.50","1,356.50",118
12-04-2018,"1,351.20","1,351.50","1,334.60","1,338.40","1,338.40",34
13-04-2018,"1,335.90","1,346.00","1,335.90","1,344.80","1,344.80",67
16-04-2018,"1,341.00","1,348.80","1,341.00","1,347.50","1,347.50",60
17-04-2018,"1,348.00","1,348.10","1,339.00","1,347.20","1,347.20",409
18-04-2018,"1,343.50","1,354.20","1,343.50","1,351.20","1,351.20",45
19-04-2018,"1,348.60","1,355.20","1,341.60","1,346.80","1,346.80",387
20-04-2018,"1,342.50","1,343.40","1,335.30","1,336.70","1,336.70",310
23-04-2018,"1,334.00","1,334.40","1,322.50","1,322.50","1,322.50",68
24-04-2018,"1,326.40","1,331.70","1,326.20","1,331.40","1,331.40",28
25-04-2018,"1,324.00","1,325.00","1,320.00","1,321.20","1,321.20",278
26-04-2018,"1,315.70","1,316.30","1,315.70","1,316.30","1,316.30",569
27-04-2018,"1,315.30","1,321.70","1,312.80","1,320.30","1,320.30",622
30-04-2018,"1,309.60","1,316.20","1,309.60","1,316.20","1,316.20",49
01-05-2018,"1,313.20","1,313.80","1,303.40","1,303.80","1,303.80",28
02-05-2018,"1,309.00","1,309.30","1,302.60","1,302.60","1,302.60",23
03-05-2018,"1,310.70","1,310.70","1,310.70","1,310.70","1,310.70",4
04-05-2018,"1,312.70","1,312.70","1,312.70","1,312.70","1,312.70",-
07-05-2018,"1,310.60","1,312.50","1,310.20","1,312.20","1,312.20",4
08-05-2018,"1,310.10","1,312.00","1,308.50","1,312.00","1,312.00",337
09-05-2018,"1,311.30","1,311.30","1,311.30","1,311.30","1,311.30",70
10-05-2018,"1,312.20","1,320.80","1,312.20","1,320.80","1,320.80",8
11-05-2018,"1,319.00","1,319.00","1,319.00","1,319.00","1,319.00",3
14-05-2018,"1,319.90","1,319.90","1,316.50","1,316.50","1,316.50",4
15-05-2018,"1,304.60","1,304.70","1,288.90","1,288.90","1,288.90",8
16-05-2018,"1,290.90","1,294.00","1,285.40","1,290.20","1,290.20",26
17-05-2018,"1,291.30","1,291.30","1,288.20","1,288.20","1,288.20",2
18-05-2018,"1,285.20","1,290.20","1,285.20","1,290.20","1,290.20",2
21-05-2018,"1,287.40","1,292.10","1,287.40","1,290.20","1,290.20",52
22-05-2018,"1,291.70","1,291.70","1,291.70","1,291.70","1,291.70",50
23-05-2018,"1,289.30","1,289.30","1,289.30","1,289.30","1,289.30",10
24-05-2018,"1,303.70","1,303.70","1,303.70","1,303.70","1,303.70",-
25-05-2018,"1,303.30","1,303.30","1,303.30","1,303.30","1,303.30",1
29-05-2018,"1,298.70","1,298.70","1,298.70","1,298.70","1,298.70","3,86,334"
30-05-2018,"1,298.00","1,303.70","1,295.20","1,301.50","1,301.50","50,845"
31-05-2018,"1,301.00","1,306.80","1,296.60","1,300.10","1,300.10","4,082"
01-06-2018,"1,298.60","1,299.50","1,288.90","1,294.80","1,294.80",663
04-06-2018,"1,293.90","1,297.10","1,290.00","1,293.10","1,293.10",144
05-06-2018,"1,292.10","1,299.80","1,289.90","1,297.50","1,297.50",357
06-06-2018,"1,296.10","1,300.40","1,294.10","1,297.10","1,297.10",373
07-06-2018,"1,298.40","1,302.80","1,296.20","1,298.70","1,298.70",79
08-06-2018,"1,295.30","1,299.40","1,294.80","1,298.10","1,298.10",650
11-06-2018,"1,299.30","1,302.00","1,295.20","1,298.90","1,298.90",71
12-06-2018,"1,297.80","1,298.10","1,292.70","1,295.10","1,295.10",153
13-06-2018,"1,294.00","1,299.40","1,290.90","1,296.90","1,296.90",135
14-06-2018,"1,297.20","1,307.70","1,297.20","1,304.00","1,304.00",42
15-06-2018,"1,297.20","1,307.70","1,274.00","1,274.60","1,274.60",589
18-06-2018,"1,280.70","1,280.70","1,276.20","1,276.20","1,276.20",35
19-06-2018,"1,278.70","1,281.80","1,269.90","1,275.60","1,275.60",34
20-06-2018,"1,274.40","1,274.40","1,271.20","1,271.20","1,271.20",7
21-06-2018,"1,262.70","1,268.90","1,260.00","1,267.20","1,267.20",46
22-06-2018,"1,268.10","1,270.20","1,267.00","1,267.40","1,267.40",74
25-06-2018,"1,270.60","1,271.20","1,265.60","1,265.60","1,265.60",37
26-06-2018,"1,267.20","1,267.20","1,256.60","1,256.60","1,256.60",89
27-06-2018,"1,255.50","1,255.50","1,252.30","1,252.80","1,252.80","1,162"
28-06-2018,"1,251.70","1,251.70","1,244.80","1,247.80","1,247.80",378
29-06-2018,"1,250.30","1,253.30","1,249.10","1,251.30","1,251.30",48
02-07-2018,"1,249.90","1,249.90","1,239.80","1,239.80","1,239.80",29
03-07-2018,"1,238.10","1,254.10","1,237.00","1,251.60","1,251.60",36
05-07-2018,"1,255.50","1,257.30","1,253.60","1,257.30","1,257.30",9
06-07-2018,"1,255.50","1,255.50","1,254.30","1,254.30","1,254.30",7
09-07-2018,"1,258.20","1,262.30","1,257.70","1,258.10","1,258.10",37
10-07-2018,"1,256.20","1,256.90","1,249.30","1,253.80","1,253.80",65
11-07-2018,"1,253.20","1,253.20","1,242.80","1,242.80","1,242.80",30
12-07-2018,"1,240.90","1,246.70","1,240.90","1,245.00","1,245.00",7
13-07-2018,"1,244.70","1,247.00","1,239.60","1,239.60","1,239.60",2
16-07-2018,"1,242.70","1,243.80","1,238.10","1,238.10","1,238.10",2
17-07-2018,"1,225.70","1,225.70","1,225.70","1,225.70","1,225.70",-
18-07-2018,"1,226.70","1,226.70","1,222.20","1,226.30","1,226.30",67
19-07-2018,"1,227.20","1,228.00","1,211.70","1,222.40","1,222.40",33
20-07-2018,"1,229.50","1,229.50","1,229.50","1,229.50","1,229.50",-
23-07-2018,"1,222.00","1,224.00","1,222.00","1,224.00","1,224.00",1
24-07-2018,"1,223.90","1,223.90","1,223.90","1,223.90","1,223.90",-
25-07-2018,"1,231.40","1,231.40","1,231.40","1,231.40","1,231.40",-
26-07-2018,"1,227.80","1,227.80","1,225.30","1,225.30","1,225.30",1
27-07-2018,"1,222.60","1,222.60","1,222.60","1,222.60","1,222.60","2,54,428"
30-07-2018,"1,222.50","1,223.90","1,218.10","1,221.30","1,221.30","62,239"
31-07-2018,"1,220.40","1,228.10","1,213.00","1,223.70","1,223.70","2,722"
01-08-2018,"1,222.90","1,223.70","1,214.40","1,217.90","1,217.90","1,026"
02-08-2018,"1,214.70","1,219.30","1,205.80","1,210.60","1,210.60",411
03-08-2018,"1,206.50","1,218.60","1,205.10","1,214.20","1,214.20",784
06-08-2018,"1,214.40","1,214.40","1,206.60","1,208.60","1,208.60",297
07-08-2018,"1,207.80","1,214.80","1,207.80","1,209.60","1,209.60",715
08-08-2018,"1,212.00","1,215.20","1,205.90","1,212.60","1,212.60",209
09-08-2018,"1,214.50","1,215.30","1,211.60","1,211.90","1,211.90",44
10-08-2018,"1,212.50","1,216.40","1,205.60","1,211.10","1,211.10",75
13-08-2018,"1,207.00","1,207.40","1,191.30","1,191.30","1,191.30",78
14-08-2018,"1,193.10","1,197.50","1,192.80","1,193.00","1,193.00",92
15-08-2018,"1,187.80","1,188.10","1,174.60","1,177.50","1,177.50",71
16-08-2018,"1,173.20","1,180.20","1,161.40","1,176.20","1,176.20",123
17-08-2018,"1,174.70","1,181.20","1,174.70","1,176.50","1,176.50",66
20-08-2018,"1,184.80","1,190.00","1,184.40","1,186.80","1,186.80",68
21-08-2018,"1,189.80","1,192.60","1,189.80","1,192.60","1,192.60",22
22-08-2018,"1,194.70","1,196.30","1,194.70","1,196.30","1,196.30",17
23-08-2018,"1,189.30","1,190.30","1,184.90","1,187.00","1,187.00",95
24-08-2018,"1,185.30","1,208.00","1,185.30","1,206.30","1,206.30",12
27-08-2018,"1,210.30","1,211.40","1,205.20","1,209.00","1,209.00",154
28-08-2018,"1,209.70","1,217.00","1,202.30","1,207.40","1,207.40",136
29-08-2018,"1,205.20","1,205.20","1,202.40","1,204.50","1,204.50",817
30-08-2018,"1,205.40","1,205.60","1,196.00","1,197.70","1,197.70",493
31-08-2018,"1,207.10","1,208.20","1,199.10","1,200.30","1,200.30",191
04-09-2018,"1,193.80","1,193.80","1,189.90","1,192.70","1,192.70",26
05-09-2018,"1,192.50","1,196.00","1,192.50","1,194.90","1,194.90",21
06-09-2018,"1,202.00","1,202.00","1,197.90","1,197.90","1,197.90",7
07-09-2018,"1,198.30","1,198.30","1,193.10","1,193.60","1,193.60",29
10-09-2018,"1,193.00","1,193.00","1,193.00","1,193.00","1,193.00",11
11-09-2018,"1,190.40","1,196.30","1,190.40","1,195.40","1,195.40",21
12-09-2018,"1,205.00","1,205.00","1,204.70","1,204.70","1,204.70",37
13-09-2018,"1,203.40","1,203.40","1,200.00","1,202.00","1,202.00",22
14-09-2018,"1,195.00","1,195.00","1,195.00","1,195.00","1,195.00",1
17-09-2018,"1,199.70","1,199.70","1,199.70","1,199.70","1,199.70",-
18-09-2018,"1,198.70","1,198.70","1,196.80","1,196.80","1,196.80",2
19-09-2018,"1,202.20","1,202.20","1,202.20","1,202.20","1,202.20",-
20-09-2018,"1,206.20","1,206.20","1,206.20","1,206.20","1,206.20",-
21-09-2018,"1,196.20","1,196.20","1,196.20","1,196.20","1,196.20",-
24-09-2018,"1,199.30","1,199.30","1,199.30","1,199.30","1,199.30",-
25-09-2018,"1,202.10","1,202.80","1,200.00","1,200.00","1,200.00",21
26-09-2018,"1,194.00","1,194.00","1,194.00","1,194.00","1,194.00","17,857"
27-09-2018,"1,194.60","1,197.30","1,180.50","1,182.30","1,182.30","4,947"
28-09-2018,"1,181.70","1,191.90","1,180.00","1,191.50","1,191.50",404
01-10-2018,"1,191.60","1,191.60","1,185.80","1,187.10","1,187.10",180
02-10-2018,"1,193.00","1,206.00","1,190.30","1,202.40","1,202.40",451
03-10-2018,"1,202.60","1,202.60","1,196.60","1,198.30","1,198.30",76
04-10-2018,"1,199.30","1,204.60","1,197.20","1,197.20","1,197.20",496
05-10-2018,"1,197.10","1,205.30","1,196.90","1,201.20","1,201.20",34
08-10-2018,"1,201.00","1,201.00","1,183.70","1,184.40","1,184.40",250
09-10-2018,"1,185.60","1,189.10","1,185.60","1,187.20","1,187.20",9
10-10-2018,"1,189.30","1,192.00","1,189.30","1,189.30","1,189.30","1,078"
11-10-2018,"1,198.10","1,224.60","1,196.30","1,223.50","1,223.50",126
12-10-2018,"1,221.60","1,221.60","1,216.00","1,218.10","1,218.10",122
15-10-2018,"1,222.40","1,232.30","1,222.40","1,226.40","1,226.40",136
16-10-2018,"1,227.10","1,230.50","1,227.10","1,227.30","1,227.30",426
17-10-2018,"1,225.90","1,225.90","1,223.70","1,223.70","1,223.70",1
18-10-2018,"1,226.50","1,226.50","1,226.50","1,226.50","1,226.50",165
19-10-2018,"1,225.30","1,225.30","1,225.30","1,225.30","1,225.30",55
22-10-2018,"1,224.50","1,224.50","1,219.60","1,221.20","1,221.20",18
23-10-2018,"1,224.80","1,237.80","1,224.80","1,233.40","1,233.40",33
24-10-2018,"1,231.60","1,231.60","1,227.80","1,227.80","1,227.80",36
25-10-2018,"1,238.60","1,238.60","1,229.10","1,229.10","1,229.10",7
26-10-2018,"1,234.30","1,234.80","1,232.50","1,232.50","1,232.50",20
29-10-2018,"1,224.50","1,224.50","1,224.50","1,224.50","1,224.50",214
30-10-2018,"1,227.70","1,227.70","1,219.80","1,222.60","1,222.60",72
31-10-2018,"1,216.00","1,216.60","1,212.00","1,212.30","1,212.30",121
01-11-2018,"1,215.40","1,236.00","1,215.40","1,236.00","1,236.00",14
02-11-2018,"1,233.30","1,233.30","1,230.90","1,230.90","1,230.90",18
05-11-2018,"1,230.60","1,231.50","1,226.70","1,229.80","1,229.80",15
06-11-2018,"1,230.70","1,233.80","1,223.80","1,223.80","1,223.80",4
07-11-2018,"1,228.60","1,228.60","1,226.20","1,226.20","1,226.20",1
08-11-2018,"1,222.90","1,222.90","1,222.90","1,222.90","1,222.90",2
09-11-2018,"1,207.90","1,207.90","1,206.40","1,206.40","1,206.40",14
12-11-2018,"1,201.60","1,201.60","1,201.30","1,201.30","1,201.30",1
13-11-2018,"1,196.30","1,201.30","1,196.30","1,199.20","1,199.20",5
14-11-2018,"1,207.90","1,207.90","1,207.90","1,207.90","1,207.90",-
15-11-2018,"1,212.80","1,212.80","1,212.80","1,212.80","1,212.80",-
16-11-2018,"1,216.70","1,223.80","1,216.70","1,220.80","1,220.80",5
19-11-2018,"1,223.10","1,223.10","1,223.10","1,223.10","1,223.10",-
20-11-2018,"1,225.30","1,228.80","1,219.00","1,219.00","1,219.00",12
21-11-2018,"1,225.80","1,225.80","1,225.80","1,225.80","1,225.80",-
23-11-2018,"1,224.80","1,224.80","1,221.00","1,221.00","1,221.00",1
26-11-2018,"1,220.20","1,222.00","1,220.20","1,220.20","1,220.20",2
27-11-2018,"1,221.90","1,222.00","1,211.20","1,211.20","1,211.20",5
28-11-2018,"1,211.50","1,221.40","1,211.50","1,221.40","1,221.40","2,47,168"
29-11-2018,"1,221.00","1,228.70","1,220.50","1,224.10","1,224.10","55,478"
30-11-2018,"1,224.10","1,225.00","1,216.10","1,220.20","1,220.20","2,060"
03-12-2018,"1,222.50","1,234.10","1,221.30","1,233.90","1,233.90",751
04-12-2018,"1,231.00","1,241.40","1,230.40","1,241.10","1,241.10",474
06-12-2018,"1,237.50","1,244.40","1,234.80","1,238.10","1,238.10",434
07-12-2018,"1,238.30","1,249.80","1,237.60","1,246.80","1,246.80",211
10-12-2018,"1,249.60","1,249.60","1,241.70","1,243.70","1,243.70",131
11-12-2018,"1,245.80","1,248.70","1,241.50","1,241.90","1,241.90",117
12-12-2018,"1,245.30","1,245.60","1,244.10","1,244.40","1,244.40",84
13-12-2018,"1,243.50","1,243.50","1,241.00","1,242.70","1,242.70",194
14-12-2018,"1,241.70","1,241.70","1,234.10","1,237.00","1,237.00",33
17-12-2018,"1,239.30","1,247.40","1,239.30","1,247.40","1,247.40",10
18-12-2018,"1,248.20","1,249.20","1,245.60","1,249.20","1,249.20",31
19-12-2018,"1,255.80","1,255.80","1,252.10","1,252.10","1,252.10",268
20-12-2018,"1,243.20","1,263.60","1,243.20","1,263.60","1,263.60",49
21-12-2018,"1,260.30","1,261.30","1,253.80","1,253.80","1,253.80",96
24-12-2018,"1,260.30","1,268.50","1,260.30","1,267.50","1,267.50",27
